who,overlap,years,color
Malaysia,Senegal,1,#333333
Malaysia,Bangladesh,1,#333333
Malaysia,Scotland,2,#333333
Malaysia,Kenya,1,#333333
Malaysia,Italy,1,#333333
Malaysia,Argentina,1,#333333
Malaysia,Solomon Islands,1,#333333
Malaysia,India,1,#333333
Malaysia,Vietnam,1,#333333
Mali,Niger,1,#333333
Mali,Kenya,6,#333333
Mali,Brazil,1,#333333
Mali,Cote Ivoire,1,#333333
Mali,Hungary,1,#333333
Mali,Egypt,1,#333333
Mali,Malaysia,2,#333333
Mali,Nigeria,2,#333333
Mali,Senegal,1,#333333
Mali,France,2,#333333
Mali,Germany,1,#333333
Mali,Burkina Faso,2,#333333
Mali,Denmark,1,#333333
Mali,Belgium,1,#333333
Mali,Scotland,1,#333333
Mali,USA,2,#333333
Mali,Syria,1,#333333
Mali,Peru,2,#333333
Mali,Australia,3,#333333
Mali,Congo,1,#333333
Mali,Spain,1,#333333
Mexico,Indonesia,2,#333333
Mexico,USA,22,#333333
Mexico,Brazil,1,#333333
Mexico,Australia,7,#333333
Mexico,Kenya,6,#333333
Mexico,Spain,4,#333333
Mexico,China,12,#333333
Mexico,England,2,#333333
Mexico,Italy,7,#333333
Mexico,Colombia,6,#333333
Mexico,Malaysia,1,#333333
Mexico,Germany,5,#333333
Mexico,India,15,#333333
Mexico,Ethiopia,3,#333333
Mexico,Belgium,4,#333333
Mexico,Uruguay,1,#333333
Mexico,Canada,2,#333333
Mexico,France,3,#333333
Mexico,Nepal,1,#333333
Mexico,Egypt,1,#333333
Mexico,Afghanistan,1,#333333
Mexico,Bangladesh,1,#333333
Mexico,Pakistan,1,#333333
Mexico,Iran,2,#333333
Mexico,Syria,5,#333333
Mexico,Philippines,3,#333333
Mexico,Netherlands,1,#333333
Mexico,Czech Republic,1,#333333
Mexico,Finland,1,#333333
Mexico,Tajikistan,1,#333333
Mexico,Turkey,1,#333333
Mexico,Switzerland,2,#333333
Mexico,Peru,1,#333333
Mexico,Sweden,1,#333333
Mexico,Nigeria,1,#333333
Mexico,Austria,2,#333333
Morocco,Canada,1,#333333
Morocco,Syria,2,#333333
Morocco,Australia,1,#333333
Morocco,USA,3,#333333
Morocco,Nepal,1,#333333
Morocco,Turkey,2,#333333
Morocco,Scotland,1,#333333
Morocco,Italy,1,#333333
Morocco,Jordan,1,#333333
Morocco,Algeria,1,#333333
Morocco,Spain,1,#333333
Morocco,Netherlands,1,#333333
Mozambique,Cameroon,1,#333333
Mozambique,Nigeria,1,#333333
Mozambique,France,1,#333333
Mozambique,Brazil,1,#333333
Mozambique,Indonesia,1,#333333
Myanmar,Benin,1,#333333
Myanmar,Belgium,2,#333333
Myanmar,Tanzania,1,#333333
Myanmar,Philippines,1,#333333
Nepal,Canada,1,#333333
Nepal,Syria,2,#333333
Nepal,Australia,1,#333333
Nepal,USA,2,#333333
Nepal,Morocco,1,#333333
Nepal,Turkey,1,#333333
Nepal,Egypt,1,#333333
Nepal,Afghanistan,1,#333333
Nepal,Ethiopia,1,#333333
Nepal,Bangladesh,2,#333333
Nepal,Pakistan,1,#333333
Nepal,Iran,1,#333333
Nepal,Mexico,1,#333333
Nepal,Ghana,1,#333333
Nepal,Sri Lanka,2,#333333
Nepal,France,1,#333333
Nepal,China,2,#333333
Nepal,Germany,1,#333333
Nepal,Indonesia,1,#333333
Nepal,India,2,#333333
Nepal,Kenya,1,#333333
Netherlands,Peru,3,#333333
Netherlands,Kenya,13,#333333
Netherlands,China,2,#333333
Netherlands,USA,8,#333333
Netherlands,Sri Lanka,7,#333333
Netherlands,Pakistan,3,#333333
Netherlands,Benin,2,#333333
Netherlands,France,6,#333333
Netherlands,Cameroon,2,#333333
Netherlands,Indonesia,1,#333333
Netherlands,Sudan,1,#333333
Netherlands,Ethiopia,7,#333333
Netherlands,Senegal,1,#333333
Netherlands,Germany,4,#333333
Netherlands,England,5,#333333
Netherlands,Australia,5,#333333
Netherlands,Malawi,2,#333333
Netherlands,Zimbabwe,3,#333333
Netherlands,Scotland,2,#333333
Netherlands,Syria,2,#333333
Netherlands,Italy,3,#333333
Netherlands,Turkey,2,#333333
Netherlands,Jordan,1,#333333
Netherlands,Algeria,1,#333333
Netherlands,Morocco,1,#333333
Netherlands,Spain,1,#333333
Netherlands,Bangladesh,1,#333333
Netherlands,Philippines,3,#333333
Netherlands,Mexico,1,#333333
Netherlands,Czech Republic,1,#333333
Netherlands,Denmark,1,#333333
Netherlands,New Zealand,1,#333333
Netherlands,Canada,3,#333333
Netherlands,Thailand,1,#333333
Netherlands,Laos,3,#333333
Netherlands,Tanzania,1,#333333
Netherlands,Taiwan,1,#333333
Netherlands,Switzerland,2,#333333
Netherlands,Bolivia,1,#333333
Netherlands,Uganda,1,#333333
Netherlands,Ireland,1,#333333
Netherlands,Austria,1,#333333
Netherlands,India,1,#333333
Netherlands,Ecuador,1,#333333
New Zealand,Australia,1,#333333
New Zealand,India,1,#333333
New Zealand,USA,5,#333333
New Zealand,Kenya,4,#333333
New Zealand,Indonesia,1,#333333
New Zealand,Philippines,1,#333333
New Zealand,Uganda,1,#333333
New Zealand,Thailand,1,#333333
New Zealand,Italy,1,#333333
New Zealand,Netherlands,1,#333333
New Zealand,England,2,#333333
New Zealand,Denmark,1,#333333
New Zealand,France,1,#333333
New Zealand,Canada,1,#333333
Nicaragua,Benin,1,#333333
Nicaragua,Sweden,1,#333333
Nicaragua,Peru,1,#333333
Nicaragua,Ecuador,1,#333333
Niger,Mali,1,#333333
Niger,Kenya,2,#333333
Niger,USA,1,#333333
Nigeria,Senegal,2,#333333
Nigeria,USA,6,#333333
Nigeria,Egypt,1,#333333
Nigeria,Malaysia,2,#333333
Nigeria,Mali,2,#333333
Nigeria,France,7,#333333
Nigeria,England,6,#333333
Nigeria,Cameroon,3,#333333
Nigeria,South Africa,3,#333333
Nigeria,Japan,3,#333333
Nigeria,Mozambique,1,#333333
Nigeria,Laos,1,#333333
Nigeria,Thailand,1,#333333
Nigeria,Benin,3,#333333
Nigeria,India,3,#333333
Nigeria,Australia,2,#333333
Nigeria,Czech Republic,2,#333333
Nigeria,Colombia,1,#333333
Nigeria,Scotland,1,#333333
Nigeria,Kenya,2,#333333
Nigeria,Ethiopia,1,#333333
Nigeria,Malawi,2,#333333
Nigeria,Switzerland,2,#333333
Nigeria,Poland,1,#333333
Nigeria,Togo,2,#333333
Nigeria,Brazil,2,#333333
Nigeria,Zaire,1,#333333
Nigeria,Mexico,1,#333333
Nigeria,China,1,#333333
Nigeria,Tanzania,1,#333333
Nigeria,Taiwan,1,#333333
Nigeria,Spain,1,#333333
Nigeria,Iran,1,#333333
Nigeria,Philippines,1,#333333
Nigeria,Syria,1,#333333
Nigeria,Ghana,1,#333333
Norway,Indonesia,1,#333333
Norway,Brazil,1,#333333
Norway,Colombia,1,#333333
Norway,USA,2,#333333
Norway,England,1,#333333
Norway,Kenya,4,#333333
Norway,Japan,1,#333333
Norway,China,1,#333333
Norway,Ethiopia,3,#333333
Norway,Germany,1,#333333
Norway,Belgium,1,#333333
Norway,Scotland,1,#333333
Norway,South Africa,1,#333333
Norway,Sri Lanka,1,#333333
Pakistan,Netherlands,3,#333333
Pakistan,Sri Lanka,3,#333333
Pakistan,Australia,1,#333333
Pakistan,India,1,#333333
Pakistan,Uzbekistan,1,#333333
Pakistan,Nepal,1,#333333
Pakistan,Egypt,1,#333333
Pakistan,Afghanistan,1,#333333
Pakistan,Ethiopia,1,#333333
Pakistan,Bangladesh,1,#333333
Pakistan,Iran,1,#333333
Pakistan,Syria,3,#333333
Pakistan,Mexico,1,#333333
Pakistan,South Africa,1,#333333
Pakistan,USA,1,#333333
Pakistan,Switzerland,1,#333333
Pakistan,Turkey,1,#333333
Pakistan,Germany,1,#333333
Paraguay,Brazil,1,#333333
Paraguay,Bolivia,1,#333333
Peru,USA,12,#333333
Peru,Netherlands,3,#333333
Peru,Uganda,2,#333333
Peru,Germany,3,#333333
Peru,England,1,#333333
Peru,Canada,3,#333333
Peru,China,1,#333333
Peru,Vietnam,1,#333333
Peru,Colombia,2,#333333
Peru,Ethiopia,2,#333333
Peru,Luxembourg,1,#333333
Peru,France,2,#333333
Peru,Indonesia,1,#333333
Peru,Costa Rica,1,#333333
Peru,Switzerland,1,#333333
Peru,Scotland,1,#333333
Peru,Nicaragua,1,#333333
Peru,Sweden,3,#333333
Peru,Ecuador,5,#333333
Peru,Mali,2,#333333
Peru,Australia,2,#333333
Peru,Brazil,2,#333333
Peru,Bolivia,3,#333333
Peru,Philippines,1,#333333
Peru,Mexico,1,#333333
Peru,Italy,2,#333333
Peru,India,1,#333333
Peru,Kenya,1,#333333
Peru,South Korea,1,#333333
Philippines,Japan,15,#333333
Philippines,China,26,#333333
Philippines,India,22,#333333
Philippines,Thailand,9,#333333
Philippines,Italy,4,#333333
Philippines,England,7,#333333
Philippines,USA,25,#333333
Philippines,Australia,13,#333333
Philippines,South Korea,3,#333333
Philippines,Bangladesh,4,#333333
Philippines,Germany,5,#333333
Philippines,Indonesia,2,#333333
Philippines,Vietnam,4,#333333
Philippines,Benin,2,#333333
Philippines,France,4,#333333
Philippines,Mexico,3,#333333
Philippines,Netherlands,3,#333333
Philippines,Czech Republic,1,#333333
Philippines,Iran,2,#333333
Philippines,Myanmar,1,#333333
Philippines,Belgium,1,#333333
Philippines,Canada,1,#333333
Philippines,Egypt,1,#333333
Philippines,New Zealand,1,#333333
Philippines,Uganda,1,#333333
Philippines,Portugal,1,#333333
Philippines,Laos,2,#333333
Philippines,Turkey,1,#333333
Philippines,Sudan,1,#333333
Philippines,Syria,2,#333333
Philippines,Peru,1,#333333
Philippines,Sweden,1,#333333
Philippines,Spain,1,#333333
Philippines,Nigeria,1,#333333
Poland,Switzerland,1,#333333
Poland,Czech Republic,1,#333333
Poland,France,1,#333333
Poland,Nigeria,1,#333333
Poland,Togo,1,#333333
Poland,Benin,1,#333333
Poland,Brazil,1,#333333
Portugal,Benin,1,#333333
Portugal,Philippines,1,#333333
Portugal,Ethiopia,1,#333333
Portugal,China,1,#333333
Portugal,Syria,1,#333333
Qatar,Syria,1,#333333
Romania,France,1,#333333
Russia,Turkey,1,#333333
Russia,Ukraine,1,#333333
Rwanda,Uganda,2,#333333
Rwanda,South Africa,1,#333333
Rwanda,Kenya,2,#333333
Rwanda,Madagascar,1,#333333
Rwanda,Zaire,1,#333333
Rwanda,Tanzania,1,#333333
Rwanda,Belgium,2,#333333
Rwanda,USA,1,#333333
Rwanda,Colombia,1,#333333
Rwanda,Zimbabwe,1,#333333
Scotland,Cameroon,1,#333333
Scotland,Australia,2,#333333
Scotland,Germany,2,#333333
Scotland,Indonesia,3,#333333
Scotland,Switzerland,2,#333333
Scotland,USA,5,#333333
Scotland,India,3,#333333
Scotland,England,3,#333333
Scotland,Norway,1,#333333
Scotland,Kenya,7,#333333
Scotland,South Africa,1,#333333
Scotland,Syria,2,#333333
Scotland,Italy,1,#333333
Scotland,Turkey,1,#333333
Scotland,Jordan,1,#333333
Scotland,Algeria,1,#333333
Scotland,Morocco,1,#333333
Scotland,Spain,1,#333333
Scotland,Netherlands,2,#333333
Scotland,France,4,#333333
Scotland,Bangladesh,2,#333333
Scotland,Czech Republic,1,#333333
Scotland,Colombia,2,#333333
Scotland,Nigeria,1,#333333
Scotland,Costa Rica,1,#333333
Scotland,Peru,1,#333333
Scotland,Mali,1,#333333
Scotland,Malaysia,2,#333333
Scotland,Denmark,1,#333333
Scotland,Vietnam,1,#333333
Senegal,Netherlands,1,#333333
Senegal,Nigeria,2,#333333
Senegal,USA,2,#333333
Senegal,Egypt,1,#333333
Senegal,Malaysia,1,#333333
Senegal,Mali,1,#333333
Senegal,France,2,#333333
Senegal,Benin,2,#333333
Senegal,Belgium,2,#333333
Senegal,Israel,1,#333333
Senegal,Ethiopia,1,#333333
Singapore,Kenya,1,#333333
Singapore,Switzerland,1,#333333
Singapore,Vietnam,1,#333333
Solomon Islands,Malaysia,1,#333333
Solomon Islands,USA,1,#333333
Solomon Islands,Sweden,1,#333333
Solomon Islands,Australia,1,#333333
South Africa,France,1,#333333
South Africa,Kenya,8,#333333
South Africa,Austria,2,#333333
South Africa,Cameroon,1,#333333
South Africa,Madagascar,2,#333333
South Africa,Tanzania,2,#333333
South Africa,Zimbabwe,2,#333333
South Africa,Uganda,4,#333333
South Africa,Equat Guinea,1,#333333
South Africa,USA,8,#333333
South Africa,Sri Lanka,2,#333333
South Africa,Australia,3,#333333
South Africa,India,4,#333333
South Africa,Finland,1,#333333
South Africa,Nigeria,3,#333333
South Africa,Japan,1,#333333
South Africa,Belgium,1,#333333
South Africa,England,1,#333333
South Africa,China,1,#333333
South Africa,Germany,2,#333333
South Africa,Norway,1,#333333
South Africa,Scotland,1,#333333
South Africa,Canada,2,#333333
South Africa,Italy,1,#333333
South Africa,Syria,2,#333333
South Africa,Ethiopia,2,#333333
South Africa,Zaire,1,#333333
South Africa,Rwanda,1,#333333
South Africa,Pakistan,1,#333333
South Africa,Indonesia,2,#333333
South Africa,Colombia,2,#333333
South Africa,Denmark,1,#333333
South Africa,Swaziland,1,#333333
South Africa,Malawi,1,#333333
South Africa,Brazil,1,#333333
South Africa,Taiwan,1,#333333
South Africa,Ghana,1,#333333
South Korea,Philippines,3,#333333
South Korea,China,1,#333333
South Korea,Kenya,1,#333333
South Korea,Peru,1,#333333
Spain,England,1,#333333
Spain,Brazil,2,#333333
Spain,Costa Rica,1,#333333
Spain,Indonesia,2,#333333
Spain,Mexico,4,#333333
Spain,Italy,3,#333333
Spain,Kenya,5,#333333
Spain,Scotland,1,#333333
Spain,Syria,1,#333333
Spain,Turkey,1,#333333
Spain,Jordan,1,#333333
Spain,Algeria,1,#333333
Spain,Morocco,1,#333333
Spain,Netherlands,1,#333333
Spain,Uganda,1,#333333
Spain,Germany,1,#333333
Spain,Mali,1,#333333
Spain,Congo,1,#333333
Spain,Philippines,1,#333333
Spain,Switzerland,1,#333333
Spain,Benin,1,#333333
Spain,Togo,1,#333333
Spain,Nigeria,1,#333333
Sri Lanka,Netherlands,7,#333333
Sri Lanka,Pakistan,3,#333333
Sri Lanka,Australia,6,#333333
Sri Lanka,Colombia,1,#333333
Sri Lanka,Laos,2,#333333
Sri Lanka,France,3,#333333
Sri Lanka,India,5,#333333
Sri Lanka,South Africa,2,#333333
Sri Lanka,USA,3,#333333
Sri Lanka,Ethiopia,3,#333333
Sri Lanka,Germany,3,#333333
Sri Lanka,Ghana,3,#333333
Sri Lanka,Israel,1,#333333
Sri Lanka,Canada,2,#333333
Sri Lanka,Trinid & Tobago,1,#333333
Sri Lanka,Tanzania,1,#333333
Sri Lanka,Nepal,2,#333333
Sri Lanka,Syria,1,#333333
Sri Lanka,Denmark,1,#333333
Sri Lanka,England,2,#333333
Sri Lanka,Norway,1,#333333
Sri Lanka,Switzerland,1,#333333
Sudan,Ethiopia,1,#333333
Sudan,Netherlands,1,#333333
Sudan,Philippines,1,#333333
Sudan,USA,1,#333333
Sudan,Thailand,1,#333333
Sudan,India,1,#333333
Sudan,Syria,1,#333333
Sudan,Japan,1,#333333
Swaziland,South Africa,1,#333333
Swaziland,Malawi,1,#333333
Sweden,Germany,1,#333333
Sweden,Kenya,2,#333333
Sweden,Japan,1,#333333
Sweden,USA,4,#333333
Sweden,England,1,#333333
Sweden,Thailand,1,#333333
Sweden,Indonesia,2,#333333
Sweden,Burkina Faso,1,#333333
Sweden,Nicaragua,1,#333333
Sweden,Peru,3,#333333
Sweden,Ecuador,2,#333333
Sweden,Ethiopia,1,#333333
Sweden,Syria,1,#333333
Sweden,Italy,2,#333333
Sweden,Switzerland,1,#333333
Sweden,Philippines,1,#333333
Sweden,Mexico,1,#333333
Sweden,India,1,#333333
Sweden,Solomon Islands,1,#333333
Sweden,Australia,1,#333333
Switzerland,Kenya,5,#333333
Switzerland,Canada,3,#333333
Switzerland,Australia,2,#333333
Switzerland,Ethiopia,2,#333333
Switzerland,Syria,3,#333333
Switzerland,Austria,1,#333333
Switzerland,England,2,#333333
Switzerland,Germany,2,#333333
Switzerland,USA,4,#333333
Switzerland,Indonesia,3,#333333
Switzerland,Scotland,2,#333333
Switzerland,Belgium,1,#333333
Switzerland,France,2,#333333
Switzerland,Costa Rica,1,#333333
Switzerland,Peru,1,#333333
Switzerland,Czech Republic,1,#333333
Switzerland,Poland,1,#333333
Switzerland,Nigeria,2,#333333
Switzerland,Togo,2,#333333
Switzerland,Benin,2,#333333
Switzerland,Brazil,2,#333333
Switzerland,Mexico,2,#333333
Switzerland,Sweden,1,#333333
Switzerland,Pakistan,1,#333333
Switzerland,Turkey,1,#333333
Switzerland,Netherlands,2,#333333
Switzerland,Singapore,1,#333333
Switzerland,Vietnam,1,#333333
Switzerland,India,1,#333333
Switzerland,Laos,1,#333333
Switzerland,Spain,1,#333333
Switzerland,Sri Lanka,1,#333333
Syria,Qatar,1,#333333
Syria,Canada,3,#333333
Syria,Australia,7,#333333
Syria,USA,7,#333333
Syria,Nepal,2,#333333
Syria,Morocco,2,#333333
Syria,Turkey,4,#333333
Syria,Ethiopia,7,#333333
Syria,Switzerland,3,#333333
Syria,Iran,5,#333333
Syria,Lebanon,4,#333333
Syria,Germany,3,#333333
Syria,Italy,6,#333333
Syria,India,2,#333333
Syria,South Africa,2,#333333
Syria,Egypt,2,#333333
Syria,Afghanistan,1,#333333
Syria,Bangladesh,1,#333333
Syria,Pakistan,3,#333333
Syria,Mexico,5,#333333
Syria,Uzbekistan,1,#333333
Syria,Scotland,2,#333333
Syria,Jordan,2,#333333
Syria,Algeria,1,#333333
Syria,Spain,1,#333333
Syria,Netherlands,2,#333333
Syria,Japan,6,#333333
Syria,Vietnam,1,#333333
Syria,China,2,#333333
Syria,Austria,4,#333333
Syria,France,1,#333333
Syria,Armenia,2,#333333
Syria,Mali,1,#333333
Syria,Greece,1,#333333
Syria,Iraq,3,#333333
Syria,Sri Lanka,1,#333333
Syria,Sweden,1,#333333
Syria,Philippines,2,#333333
Syria,Tunisia,3,#333333
Syria,Portugal,1,#333333
Syria,Azerbaijan,1,#333333
Syria,Sudan,1,#333333
Syria,Kenya,1,#333333
Syria,Nigeria,1,#333333
Taiwan,Netherlands,1,#333333
Taiwan,Kenya,1,#333333
Taiwan,Nigeria,1,#333333
Taiwan,South Africa,1,#333333
Tajikistan,England,1,#333333
Tajikistan,Mexico,1,#333333
Tajikistan,Turkey,1,#333333
Tanzania,Austria,1,#333333
Tanzania,Kenya,4,#333333
Tanzania,Cameroon,1,#333333
Tanzania,South Africa,2,#333333
Tanzania,Madagascar,2,#333333
Tanzania,Zimbabwe,1,#333333
Tanzania,Uganda,2,#333333
Tanzania,Equat Guinea,1,#333333
Tanzania,Ghana,1,#333333
Tanzania,Benin,5,#333333
Tanzania,Belgium,2,#333333
Tanzania,Myanmar,1,#333333
Tanzania,Trinid & Tobago,1,#333333
Tanzania,Sri Lanka,1,#333333
Tanzania,Zaire,1,#333333
Tanzania,Rwanda,1,#333333
Tanzania,Togo,1,#333333
Tanzania,Italy,1,#333333
Tanzania,Netherlands,1,#333333
Tanzania,USA,1,#333333
Tanzania,Germany,1,#333333
Tanzania,Nigeria,1,#333333
Thailand,Japan,3,#333333
Thailand,Philippines,9,#333333
Thailand,England,2,#333333
Thailand,France,3,#333333
Thailand,Italy,1,#333333
Thailand,Laos,4,#333333
Thailand,Nigeria,1,#333333
Thailand,Germany,1,#333333
Thailand,USA,3,#333333
Thailand,Indonesia,2,#333333
Thailand,Sweden,1,#333333
Thailand,New Zealand,1,#333333
Thailand,Uganda,1,#333333
Thailand,India,1,#333333
Thailand,Sudan,1,#333333
Thailand,Netherlands,1,#333333
Togo,Switzerland,2,#333333
Togo,Czech Republic,1,#333333
Togo,Poland,1,#333333
Togo,France,1,#333333
Togo,Nigeria,2,#333333
Togo,Benin,3,#333333
Togo,Brazil,2,#333333
Togo,Tanzania,1,#333333
Togo,Kenya,1,#333333
Togo,Spain,1,#333333
Trinid & Tobago,Sri Lanka,1,#333333
Trinid & Tobago,Tanzania,1,#333333
Tunisia,USA,1,#333333
Tunisia,Turkey,1,#333333
Tunisia,Syria,3,#333333
Tunisia,Egypt,1,#333333
Turkey,Canada,1,#333333
Turkey,Syria,4,#333333
Turkey,Australia,1,#333333
Turkey,USA,3,#333333
Turkey,Nepal,1,#333333
Turkey,Morocco,2,#333333
Turkey,Russia,1,#333333
Turkey,Ukraine,1,#333333
Turkey,Uzbekistan,1,#333333
Turkey,Scotland,1,#333333
Turkey,Italy,1,#333333
Turkey,Jordan,1,#333333
Turkey,Algeria,1,#333333
Turkey,Spain,1,#333333
Turkey,Netherlands,2,#333333
Turkey,Tunisia,1,#333333
Turkey,England,1,#333333
Turkey,Tajikistan,1,#333333
Turkey,Mexico,1,#333333
Turkey,Philippines,1,#333333
Turkey,Iran,1,#333333
Turkey,Germany,1,#333333
Turkey,Pakistan,1,#333333
Turkey,Switzerland,1,#333333
Turkey,Kazakhstan,1,#333333
USA,Indonesia,14,#333333
USA,Norway,2,#333333
USA,Brazil,4,#333333
USA,Colombia,19,#333333
USA,Mexico,22,#333333
USA,France,9,#333333
USA,Costa Rica,2,#333333
USA,Peru,12,#333333
USA,New Zealand,5,#333333
USA,Australia,17,#333333
USA,India,16,#333333
USA,Canada,6,#333333
USA,Syria,7,#333333
USA,Nepal,2,#333333
USA,Morocco,3,#333333
USA,Turkey,3,#333333
USA,Kenya,26,#333333
USA,South Africa,8,#333333
USA,Philippines,25,#333333
USA,Benin,3,#333333
USA,Netherlands,8,#333333
USA,China,19,#333333
USA,Japan,7,#333333
USA,Ghana,1,#333333
USA,Malaysia,2,#333333
USA,Niger,1,#333333
USA,England,15,#333333
USA,Sri Lanka,3,#333333
USA,Malawi,5,#333333
USA,Ethiopia,12,#333333
USA,Zimbabwe,1,#333333
USA,Italy,7,#333333
USA,Finland,5,#333333
USA,Uganda,7,#333333
USA,Belgium,5,#333333
USA,Switzerland,4,#333333
USA,Germany,13,#333333
USA,Austria,2,#333333
USA,Senegal,2,#333333
USA,Nigeria,6,#333333
USA,Scotland,5,#333333
USA,Bolivia,2,#333333
USA,Zambia,1,#333333
USA,Tunisia,1,#333333
USA,Thailand,3,#333333
USA,Sweden,4,#333333
USA,Denmark,3,#333333
USA,Mali,2,#333333
USA,Iraq,1,#333333
USA,Bangladesh,3,#333333
USA,Cameroon,2,#333333
USA,Burkina Faso,2,#333333
USA,Sudan,1,#333333
USA,Rwanda,1,#333333
USA,Ecuador,2,#333333
USA,Vietnam,3,#333333
USA,Zaire,1,#333333
USA,Tanzania,1,#333333
USA,Pakistan,1,#333333
USA,Iran,1,#333333
USA,Armenia,1,#333333
USA,Solomon Islands,1,#333333
USA,Laos,2,#333333
Uganda,Austria,2,#333333
Uganda,Kenya,10,#333333
Uganda,Cameroon,1,#333333
Uganda,South Africa,4,#333333
Uganda,Madagascar,2,#333333
Uganda,Tanzania,2,#333333
Uganda,Zimbabwe,1,#333333
Uganda,Equat Guinea,1,#333333
Uganda,China,1,#333333
Uganda,USA,7,#333333
Uganda,Ethiopia,2,#333333
Uganda,Peru,2,#333333
Uganda,Germany,1,#333333
Uganda,Denmark,1,#333333
Uganda,Spain,1,#333333
Uganda,Zaire,1,#333333
Uganda,Rwanda,2,#333333
Uganda,New Zealand,1,#333333
Uganda,Indonesia,4,#333333
Uganda,Philippines,1,#333333
Uganda,Thailand,1,#333333
Uganda,Belgium,1,#333333
Uganda,Netherlands,1,#333333
Uganda,Bolivia,1,#333333
Uganda,England,2,#333333
Uganda,France,2,#333333
Uganda,Australia,3,#333333
Uganda,Italy,1,#333333
Uganda,Canada,1,#333333
Ukraine,Turkey,1,#333333
Ukraine,Russia,1,#333333
Uruguay,Mexico,1,#333333
Uruguay,Canada,1,#333333
Uruguay,Australia,1,#333333
Uruguay,China,1,#333333
Uruguay,India,1,#333333
Uruguay,France,1,#333333
Uzbekistan,Germany,2,#333333
Uzbekistan,Pakistan,1,#333333
Uzbekistan,Syria,1,#333333
Uzbekistan,Turkey,1,#333333
Venezuela,Colombia,1,#333333
Vietnam,Egypt,1,#333333
Vietnam,France,5,#333333
Vietnam,Philippines,4,#333333
Vietnam,Japan,2,#333333
Vietnam,Canada,1,#333333
Vietnam,China,2,#333333
Vietnam,Peru,1,#333333
Vietnam,Syria,1,#333333
Vietnam,USA,3,#333333
Vietnam,Bangladesh,1,#333333
Vietnam,Kenya,1,#333333
Vietnam,Singapore,1,#333333
Vietnam,Switzerland,1,#333333
Vietnam,England,1,#333333
Vietnam,Australia,1,#333333
Vietnam,Italy,1,#333333
Vietnam,Laos,1,#333333
Vietnam,Scotland,1,#333333
Vietnam,Malaysia,1,#333333
Wales,Kenya,1,#333333
Wales,England,3,#333333
Wales,Malawi,2,#333333
Wales,Zambia,1,#333333
Zaire,Uganda,1,#333333
Zaire,South Africa,1,#333333
Zaire,Kenya,1,#333333
Zaire,Madagascar,1,#333333
Zaire,Rwanda,1,#333333
Zaire,Tanzania,1,#333333
Zaire,Nigeria,1,#333333
Zaire,Cameroon,2,#333333
Zaire,USA,1,#333333
Zaire,Malawi,1,#333333
Zambia,USA,1,#333333
Zambia,Malawi,1,#333333
Zambia,Wales,1,#333333
Zambia,England,1,#333333
Zimbabwe,Austria,3,#333333
Zimbabwe,Kenya,4,#333333
Zimbabwe,Cameroon,1,#333333
Zimbabwe,South Africa,2,#333333
Zimbabwe,Madagascar,1,#333333
Zimbabwe,Tanzania,1,#333333
Zimbabwe,Uganda,1,#333333
Zimbabwe,Equat Guinea,1,#333333
Zimbabwe,Ethiopia,2,#333333
Zimbabwe,USA,1,#333333
Zimbabwe,Malawi,4,#333333
Zimbabwe,England,2,#333333
Zimbabwe,Italy,1,#333333
Zimbabwe,Netherlands,3,#333333
Zimbabwe,France,3,#333333
Zimbabwe,Rwanda,1,#333333
