who,overlap,years,color
Malawi,Zambia,1,#333333
Malawi,USA,2,#333333
Malawi,Nigeria,2,#333333
Malawi,Tanzania,3,#333333
Malawi,Indonesia,1,#333333
Malawi,Mali,1,#333333
Malawi,Denmark,1,#333333
Malawi,Peru,1,#333333
Malawi,Switzerland,1,#333333
Malawi,Jordan,1,#333333
Malawi,Philippines,1,#333333
Malawi,Japan,1,#333333
Malawi,Norway,1,#333333
Malaysia,Germany,1,#333333
Malaysia,Philippines,1,#333333
Mali,Denmark,3,#333333
Mali,Burkina Faso,1,#333333
Mali,USA,2,#333333
Mali,Mexico,1,#333333
Mali,Italy,1,#333333
Mali,Togo,1,#333333
Mali,Ghana,1,#333333
Mali,Germany,1,#333333
Mali,Malawi,1,#333333
Mali,Indonesia,1,#333333
Mali,Kenya,5,#333333
Mali,Peru,1,#333333
Mali,Netherlands,2,#333333
Mali,Niger,1,#333333
Mali,Australia,1,#333333
Mali,Brazil,1,#333333
Mexico,Japan,4,#333333
Mexico,Colombia,1,#333333
Mexico,USA,27,#333333
Mexico,Philippines,2,#333333
Mexico,Uruguay,3,#333333
Mexico,Spain,7,#333333
Mexico,India,12,#333333
Mexico,Kenya,13,#333333
Mexico,Turkey,4,#333333
Mexico,France,1,#333333
Mexico,Australia,12,#333333
Mexico,England,4,#333333
Mexico,China,14,#333333
Mexico,Zambia,1,#333333
Mexico,Argentina,2,#333333
Mexico,Chile,1,#333333
Mexico,Kazakhstan,1,#333333
Mexico,Mali,1,#333333
Mexico,Italy,3,#333333
Mexico,Denmark,1,#333333
Mexico,Canada,4,#333333
Mexico,Ethiopia,5,#333333
Mexico,Netherlands,3,#333333
Mexico,Nicaragua,2,#333333
Mexico,Zimbabwe,3,#333333
Mexico,Nigeria,1,#333333
Mexico,Niger,1,#333333
Mexico,Sweden,2,#333333
Mexico,Israel,1,#333333
Mexico,Pakistan,4,#333333
Mexico,Taiwan,1,#333333
Mexico,Thailand,1,#333333
Mexico,Germany,6,#333333
Mexico,Belgium,1,#333333
Mexico,Lebanon,1,#333333
Mexico,Nepal,2,#333333
Mexico,Bangladesh,2,#333333
Mexico,Tanzania,1,#333333
Mexico,Costa Rica,1,#333333
Mexico,Finland,1,#333333
Mexico,Paraguay,1,#333333
Mexico,Peru,1,#333333
Mexico,Norway,1,#333333
Morocco,Italy,1,#333333
Morocco,Iran,3,#333333
Morocco,Tunisia,2,#333333
Morocco,India,2,#333333
Morocco,Belgium,3,#333333
Morocco,Czech Republic,2,#333333
Morocco,USA,3,#333333
Morocco,France,2,#333333
Morocco,Ethiopia,1,#333333
Morocco,Pakistan,1,#333333
Morocco,Syria,2,#333333
Morocco,Jordan,2,#333333
Morocco,Sudan,1,#333333
Morocco,Egypt,1,#333333
Morocco,Lebanon,1,#333333
Morocco,Australia,1,#333333
Morocco,Sweden,1,#333333
Mozambique,Portugal,1,#333333
Mozambique,England,1,#333333
Mozambique,Indonesia,1,#333333
Mozambique,Kenya,1,#333333
Nepal,Germany,2,#333333
Nepal,India,7,#333333
Nepal,Philippines,1,#333333
Nepal,Taiwan,1,#333333
Nepal,USA,3,#333333
Nepal,Laos,1,#333333
Nepal,England,2,#333333
Nepal,Australia,3,#333333
Nepal,Sri Lanka,2,#333333
Nepal,Ethiopia,1,#333333
Nepal,Bangladesh,2,#333333
Nepal,Kenya,1,#333333
Nepal,Tanzania,1,#333333
Nepal,Zimbabwe,1,#333333
Nepal,Mexico,2,#333333
Nepal,China,1,#333333
Nepal,Norway,1,#333333
Nepal,Indonesia,2,#333333
Netherlands,Malawi,1,#333333
Netherlands,Ireland,1,#333333
Netherlands,Vietnam,2,#333333
Netherlands,Benin,6,#333333
Netherlands,Cameroon,2,#333333
Netherlands,Burundi,3,#333333
Netherlands,Tanzania,4,#333333
Netherlands,France,4,#333333
Netherlands,Dem Rep Congo,2,#333333
Netherlands,Greece,1,#333333
Netherlands,Croatia,1,#333333
Netherlands,Philippines,6,#333333
Netherlands,Australia,2,#333333
Netherlands,USA,9,#333333
Netherlands,Bolivia,1,#333333
Netherlands,Egypt,2,#333333
Netherlands,Eritrea,1,#333333
Netherlands,Kenya,10,#333333
Netherlands,Niger,2,#333333
Netherlands,Uganda,2,#333333
Netherlands,Japan,1,#333333
Netherlands,Ghana,2,#333333
Netherlands,Togo,1,#333333
Netherlands,Indonesia,8,#333333
Netherlands,Zimbabwe,4,#333333
Netherlands,Syria,1,#333333
Netherlands,Colombia,3,#333333
Netherlands,Burkina Faso,2,#333333
Netherlands,Brazil,3,#333333
Netherlands,Ethiopia,6,#333333
Netherlands,Nicaragua,2,#333333
Netherlands,Mexico,3,#333333
Netherlands,India,1,#333333
Netherlands,Nigeria,1,#333333
Netherlands,Germany,2,#333333
Netherlands,Mali,2,#333333
Netherlands,England,3,#333333
Netherlands,Norway,1,#333333
Netherlands,Cote Ivoire,2,#333333
Netherlands,Rwanda,2,#333333
Netherlands,Belgium,1,#333333
Netherlands,New Zealand,1,#333333
Netherlands,Bangladesh,1,#333333
Netherlands,Peru,1,#333333
Netherlands,Italy,2,#333333
Netherlands,Denmark,1,#333333
Netherlands,Canada,1,#333333
New Zealand,Tunisia,1,#333333
New Zealand,Sudan,1,#333333
New Zealand,France,1,#333333
New Zealand,Australia,3,#333333
New Zealand,South Africa,1,#333333
New Zealand,USA,3,#333333
New Zealand,Brazil,1,#333333
New Zealand,Kenya,2,#333333
New Zealand,England,3,#333333
New Zealand,Japan,2,#333333
New Zealand,China,1,#333333
New Zealand,Pakistan,1,#333333
New Zealand,Peru,1,#333333
New Zealand,Jordan,1,#333333
New Zealand,Sri Lanka,1,#333333
New Zealand,Netherlands,1,#333333
Nicaragua,Germany,1,#333333
Nicaragua,Colombia,1,#333333
Nicaragua,Ethiopia,1,#333333
Nicaragua,Netherlands,2,#333333
Nicaragua,Zimbabwe,1,#333333
Nicaragua,Mexico,2,#333333
Nicaragua,India,1,#333333
Nicaragua,Nigeria,1,#333333
Nicaragua,Niger,1,#333333
Nicaragua,Kenya,1,#333333
Niger,Burkina Faso,1,#333333
Niger,Belgium,2,#333333
Niger,Eritrea,1,#333333
Niger,Kenya,2,#333333
Niger,Netherlands,2,#333333
Niger,Uganda,1,#333333
Niger,USA,2,#333333
Niger,India,4,#333333
Niger,Ethiopia,1,#333333
Niger,Nicaragua,1,#333333
Niger,Zimbabwe,1,#333333
Niger,Mexico,1,#333333
Niger,Nigeria,1,#333333
Niger,France,1,#333333
Niger,Mali,1,#333333
Niger,Australia,1,#333333
Nigeria,England,7,#333333
Nigeria,Ethiopia,2,#333333
Nigeria,Netherlands,1,#333333
Nigeria,Nicaragua,1,#333333
Nigeria,Zimbabwe,2,#333333
Nigeria,Mexico,1,#333333
Nigeria,India,3,#333333
Nigeria,Niger,1,#333333
Nigeria,Malawi,2,#333333
Nigeria,Tanzania,4,#333333
Nigeria,Ghana,2,#333333
Nigeria,USA,9,#333333
Nigeria,Uganda,1,#333333
Nigeria,Benin,5,#333333
Nigeria,Burkina Faso,1,#333333
Nigeria,Cameroon,1,#333333
Nigeria,Kenya,2,#333333
Nigeria,France,2,#333333
Nigeria,Belgium,1,#333333
Nigeria,Colombia,1,#333333
Nigeria,South Africa,1,#333333
Nigeria,Vietnam,1,#333333
Nigeria,Iran,1,#333333
Nigeria,Japan,1,#333333
Nigeria,Philippines,1,#333333
Nigeria,Italy,1,#333333
Norway,Belgium,2,#333333
Norway,Philippines,2,#333333
Norway,England,4,#333333
Norway,Portugal,2,#333333
Norway,Singapore,1,#333333
Norway,Indonesia,7,#333333
Norway,Spain,1,#333333
Norway,USA,4,#333333
Norway,India,1,#333333
Norway,Peru,1,#333333
Norway,Brazil,1,#333333
Norway,Cameroon,1,#333333
Norway,France,2,#333333
Norway,Bolivia,1,#333333
Norway,Kenya,3,#333333
Norway,Ethiopia,2,#333333
Norway,Sweden,1,#333333
Norway,Uganda,2,#333333
Norway,Netherlands,1,#333333
Norway,Australia,2,#333333
Norway,China,2,#333333
Norway,Nepal,1,#333333
Norway,Malawi,1,#333333
Norway,Mexico,1,#333333
Pakistan,Australia,1,#333333
Pakistan,China,5,#333333
Pakistan,New Zealand,1,#333333
Pakistan,Mexico,4,#333333
Pakistan,Jordan,1,#333333
Pakistan,India,4,#333333
Pakistan,Poland,1,#333333
Pakistan,Peru,1,#333333
Pakistan,Morocco,1,#333333
Pakistan,Ethiopia,2,#333333
Pakistan,Syria,1,#333333
Pakistan,USA,2,#333333
Pakistan,Bangladesh,1,#333333
Pakistan,England,1,#333333
Pakistan,Philippines,1,#333333
Pakistan,Egypt,1,#333333
Paraguay,Spain,1,#333333
Paraguay,Japan,1,#333333
Paraguay,Mexico,1,#333333
Peru,USA,9,#333333
Peru,Colombia,2,#333333
Peru,Thailand,1,#333333
Peru,Kenya,3,#333333
Peru,Belgium,1,#333333
Peru,Tanzania,2,#333333
Peru,Ireland,1,#333333
Peru,Ecuador,2,#333333
Peru,Bolivia,2,#333333
Peru,Indonesia,5,#333333
Peru,Norway,1,#333333
Peru,Brazil,3,#333333
Peru,Cameroon,1,#333333
Peru,France,4,#333333
Peru,Slovenia,1,#333333
Peru,Uganda,2,#333333
Peru,Malawi,1,#333333
Peru,Mali,1,#333333
Peru,Denmark,1,#333333
Peru,New Zealand,1,#333333
Peru,Japan,1,#333333
Peru,China,1,#333333
Peru,Pakistan,1,#333333
Peru,Poland,1,#333333
Peru,Australia,2,#333333
Peru,Costa Rica,1,#333333
Peru,Philippines,1,#333333
Peru,England,1,#333333
Peru,Ghana,1,#333333
Peru,Germany,1,#333333
Peru,Luxembourg,1,#333333
Peru,Ethiopia,1,#333333
Peru,Italy,1,#333333
Peru,Mexico,1,#333333
Peru,Egypt,1,#333333
Peru,Netherlands,1,#333333
Philippines,Belgium,5,#333333
Philippines,England,13,#333333
Philippines,Portugal,3,#333333
Philippines,Norway,2,#333333
Philippines,Germany,18,#333333
Philippines,France,12,#333333
Philippines,Japan,12,#333333
Philippines,Colombia,5,#333333
Philippines,Mexico,2,#333333
Philippines,USA,24,#333333
Philippines,Kenya,5,#333333
Philippines,Bangladesh,6,#333333
Philippines,Australia,33,#333333
Philippines,Madagascar,3,#333333
Philippines,India,20,#333333
Philippines,South Korea,6,#333333
Philippines,Indonesia,4,#333333
Philippines,China,24,#333333
Philippines,Netherlands,6,#333333
Philippines,Italy,5,#333333
Philippines,Thailand,1,#333333
Philippines,Nepal,1,#333333
Philippines,Canada,4,#333333
Philippines,Turkey,1,#333333
Philippines,Czech Republic,2,#333333
Philippines,Vietnam,4,#333333
Philippines,South Africa,1,#333333
Philippines,Peru,1,#333333
Philippines,Costa Rica,2,#333333
Philippines,Russia,1,#333333
Philippines,Wales,2,#333333
Philippines,Senegal,4,#333333
Philippines,Cambodia,1,#333333
Philippines,Finland,1,#333333
Philippines,Denmark,1,#333333
Philippines,Malawi,1,#333333
Philippines,Taiwan,1,#333333
Philippines,Pakistan,1,#333333
Philippines,Scotland,1,#333333
Philippines,Brazil,1,#333333
Philippines,Malaysia,1,#333333
Philippines,Tanzania,1,#333333
Philippines,Burundi,1,#333333
Philippines,Cote Ivoire,1,#333333
Philippines,Iran,1,#333333
Philippines,Nigeria,1,#333333
Poland,Pakistan,1,#333333
Poland,Peru,1,#333333
Portugal,Belgium,2,#333333
Portugal,Philippines,3,#333333
Portugal,England,3,#333333
Portugal,Norway,2,#333333
Portugal,Russia,1,#333333
Portugal,Wales,1,#333333
Portugal,Czech Republic,1,#333333
Portugal,USA,1,#333333
Portugal,Mozambique,1,#333333
Portugal,Indonesia,1,#333333
Russia,Turkey,1,#333333
Russia,Kazakhstan,1,#333333
Russia,Philippines,1,#333333
Russia,Wales,1,#333333
Russia,Portugal,1,#333333
Russia,Czech Republic,1,#333333
Russia,USA,1,#333333
Rwanda,Uganda,1,#333333
Rwanda,Ethiopia,1,#333333
Rwanda,Kenya,2,#333333
Rwanda,England,1,#333333
Rwanda,South Africa,1,#333333
Rwanda,Colombia,1,#333333
Rwanda,Cote Ivoire,1,#333333
Rwanda,Netherlands,2,#333333
Scotland,Sweden,2,#333333
Scotland,Kenya,5,#333333
Scotland,England,3,#333333
Scotland,South Africa,1,#333333
Scotland,Australia,1,#333333
Scotland,Switzerland,1,#333333
Scotland,Spain,1,#333333
Scotland,Ghana,2,#333333
Scotland,Greece,1,#333333
Scotland,Indonesia,2,#333333
Scotland,USA,1,#333333
Scotland,India,1,#333333
Scotland,Brazil,1,#333333
Scotland,Philippines,1,#333333
Scotland,Bangladesh,1,#333333
Senegal,Germany,1,#333333
Senegal,Kenya,3,#333333
Senegal,Belgium,1,#333333
Senegal,Spain,1,#333333
Senegal,France,6,#333333
Senegal,Denmark,1,#333333
Senegal,South Africa,1,#333333
Senegal,Benin,6,#333333
Senegal,USA,2,#333333
Senegal,England,1,#333333
Senegal,Philippines,4,#333333
Senegal,Colombia,1,#333333
Senegal,Madagascar,2,#333333
Senegal,Tanzania,1,#333333
Senegal,Togo,1,#333333
Singapore,Indonesia,2,#333333
Singapore,Spain,1,#333333
Singapore,England,1,#333333
Singapore,Norway,1,#333333
Singapore,Benin,1,#333333
Singapore,Ethiopia,1,#333333
Singapore,Germany,1,#333333
Singapore,USA,1,#333333
Singapore,Sri Lanka,1,#333333
Slovenia,Peru,1,#333333
South Africa,New Zealand,1,#333333
South Africa,Tunisia,1,#333333
South Africa,Sudan,1,#333333
South Africa,France,3,#333333
South Africa,Australia,3,#333333
South Africa,USA,3,#333333
South Africa,England,3,#333333
South Africa,Thailand,1,#333333
South Africa,Scotland,1,#333333
South Africa,Kenya,6,#333333
South Africa,Zimbabwe,2,#333333
South Africa,Zambia,2,#333333
South Africa,Ethiopia,4,#333333
South Africa,Senegal,1,#333333
South Africa,Benin,1,#333333
South Africa,Burkina Faso,1,#333333
South Africa,Uganda,1,#333333
South Africa,Colombia,2,#333333
South Africa,Vietnam,2,#333333
South Africa,Belgium,1,#333333
South Africa,Philippines,1,#333333
South Africa,Rwanda,1,#333333
South Africa,Laos,1,#333333
South Africa,India,1,#333333
South Africa,China,1,#333333
South Africa,Nigeria,1,#333333
South Korea,England,2,#333333
South Korea,Tanzania,1,#333333
South Korea,Ethiopia,2,#333333
South Korea,Bangladesh,1,#333333
South Korea,USA,1,#333333
South Korea,Indonesia,1,#333333
South Korea,China,1,#333333
South Korea,Philippines,6,#333333
South Korea,Japan,1,#333333
South Korea,Australia,1,#333333
Spain,Mexico,7,#333333
Spain,Singapore,1,#333333
Spain,Indonesia,3,#333333
Spain,England,5,#333333
Spain,Norway,1,#333333
Spain,Germany,3,#333333
Spain,France,2,#333333
Spain,Belgium,3,#333333
Spain,Ethiopia,1,#333333
Spain,USA,1,#333333
Spain,Kenya,4,#333333
Spain,Senegal,1,#333333
Spain,Denmark,1,#333333
Spain,Japan,2,#333333
Spain,Canada,1,#333333
Spain,Zimbabwe,2,#333333
Spain,Scotland,1,#333333
Spain,Ghana,1,#333333
Spain,Greece,1,#333333
Spain,Paraguay,1,#333333
Sri Lanka,Uzbekistan,1,#333333
Sri Lanka,Tajikistan,1,#333333
Sri Lanka,Kazakhstan,1,#333333
Sri Lanka,Vietnam,2,#333333
Sri Lanka,Finland,1,#333333
Sri Lanka,Canada,2,#333333
Sri Lanka,Germany,4,#333333
Sri Lanka,USA,4,#333333
Sri Lanka,Laos,2,#333333
Sri Lanka,France,1,#333333
Sri Lanka,Syria,1,#333333
Sri Lanka,Australia,4,#333333
Sri Lanka,Singapore,1,#333333
Sri Lanka,Nepal,2,#333333
Sri Lanka,India,1,#333333
Sri Lanka,England,1,#333333
Sri Lanka,New Zealand,1,#333333
Sri Lanka,Japan,1,#333333
Sri Lanka,Belgium,1,#333333
Sri Lanka,Uganda,1,#333333
Sudan,New Zealand,1,#333333
Sudan,Tunisia,1,#333333
Sudan,France,1,#333333
Sudan,Australia,1,#333333
Sudan,South Africa,1,#333333
Sudan,USA,1,#333333
Sudan,Kenya,1,#333333
Sudan,Tanzania,1,#333333
Sudan,Egypt,1,#333333
Sudan,Morocco,1,#333333
Sweden,Scotland,2,#333333
Sweden,Kenya,6,#333333
Sweden,Mexico,2,#333333
Sweden,Italy,1,#333333
Sweden,Norway,1,#333333
Sweden,Indonesia,1,#333333
Sweden,Uganda,1,#333333
Sweden,Syria,1,#333333
Sweden,Morocco,1,#333333
Sweden,Ethiopia,1,#333333
Sweden,USA,1,#333333
Sweden,Germany,1,#333333
Sweden,Switzerland,1,#333333
Switzerland,Germany,3,#333333
Switzerland,Vietnam,2,#333333
Switzerland,Kenya,6,#333333
Switzerland,USA,5,#333333
Switzerland,France,2,#333333
Switzerland,Cameroon,3,#333333
Switzerland,England,1,#333333
Switzerland,Scotland,1,#333333
Switzerland,Colombia,1,#333333
Switzerland,Canada,2,#333333
Switzerland,Malawi,1,#333333
Switzerland,Jordan,1,#333333
Switzerland,Belgium,1,#333333
Switzerland,Ethiopia,1,#333333
Switzerland,Sweden,1,#333333
Switzerland,Burkina Faso,1,#333333
Switzerland,Indonesia,1,#333333
Syria,Turkey,3,#333333
Syria,Germany,2,#333333
Syria,Ireland,1,#333333
Syria,Ethiopia,2,#333333
Syria,Kenya,1,#333333
Syria,Lebanon,1,#333333
Syria,Belgium,3,#333333
Syria,Netherlands,1,#333333
Syria,Laos,1,#333333
Syria,Sri Lanka,1,#333333
Syria,France,1,#333333
Syria,Australia,4,#333333
Syria,Japan,1,#333333
Syria,Morocco,2,#333333
Syria,Pakistan,1,#333333
Syria,Sweden,1,#333333
Taiwan,Bangladesh,1,#333333
Taiwan,Nepal,1,#333333
Taiwan,India,2,#333333
Taiwan,Kenya,1,#333333
Taiwan,Mexico,1,#333333
Taiwan,Philippines,1,#333333
Taiwan,Germany,1,#333333
Tajikistan,Uzbekistan,1,#333333
Tajikistan,Sri Lanka,1,#333333
Tajikistan,Kazakhstan,1,#333333
Tajikistan,Vietnam,1,#333333
Tajikistan,Finland,1,#333333
Tanzania,South Korea,1,#333333
Tanzania,England,2,#333333
Tanzania,Peru,2,#333333
Tanzania,Belgium,4,#333333
Tanzania,Netherlands,4,#333333
Tanzania,Burundi,2,#333333
Tanzania,Benin,6,#333333
Tanzania,Italy,3,#333333
Tanzania,USA,6,#333333
Tanzania,Uganda,3,#333333
Tanzania,Kenya,8,#333333
Tanzania,Sudan,1,#333333
Tanzania,Malawi,3,#333333
Tanzania,Nigeria,4,#333333
Tanzania,Ethiopia,3,#333333
Tanzania,Colombia,1,#333333
Tanzania,Japan,1,#333333
Tanzania,Burkina Faso,2,#333333
Tanzania,Australia,4,#333333
Tanzania,India,1,#333333
Tanzania,Canada,2,#333333
Tanzania,Nepal,1,#333333
Tanzania,Bangladesh,1,#333333
Tanzania,Zimbabwe,2,#333333
Tanzania,Mexico,1,#333333
Tanzania,Germany,2,#333333
Tanzania,France,1,#333333
Tanzania,Senegal,1,#333333
Tanzania,Philippines,1,#333333
Tanzania,Cote Ivoire,1,#333333
Tanzania,Indonesia,1,#333333
Tanzania,Brazil,1,#333333
Thailand,USA,4,#333333
Thailand,Colombia,1,#333333
Thailand,Peru,1,#333333
Thailand,Kenya,3,#333333
Thailand,South Africa,1,#333333
Thailand,England,1,#333333
Thailand,Philippines,1,#333333
Thailand,China,2,#333333
Thailand,France,1,#333333
Thailand,Indonesia,1,#333333
Thailand,Mexico,1,#333333
Thailand,Germany,2,#333333
Thailand,Laos,1,#333333
Thailand,Ghana,1,#333333
Togo,Dem Rep Congo,1,#333333
Togo,France,1,#333333
Togo,Netherlands,1,#333333
Togo,Ghana,1,#333333
Togo,Mali,1,#333333
Togo,Germany,1,#333333
Togo,Senegal,1,#333333
Tunisia,New Zealand,1,#333333
Tunisia,Sudan,1,#333333
Tunisia,France,2,#333333
Tunisia,Australia,1,#333333
Tunisia,South Africa,1,#333333
Tunisia,USA,1,#333333
Tunisia,Morocco,2,#333333
Tunisia,Jordan,3,#333333
Tunisia,Belgium,1,#333333
Turkey,Germany,1,#333333
Turkey,Ireland,1,#333333
Turkey,Syria,3,#333333
Turkey,Belgium,4,#333333
Turkey,Mexico,4,#333333
Turkey,Jordan,2,#333333
Turkey,Australia,3,#333333
Turkey,Philippines,1,#333333
Turkey,USA,1,#333333
Turkey,Kazakhstan,2,#333333
Turkey,Russia,1,#333333
Turkey,Azerbaijan,1,#333333
U Arab Emirates,Bangladesh,1,#333333
USA,China,20,#333333
USA,Colombia,16,#333333
USA,Peru,9,#333333
USA,Thailand,4,#333333
USA,Kenya,45,#333333
USA,Japan,2,#333333
USA,Mexico,27,#333333
USA,Philippines,24,#333333
USA,Uruguay,1,#333333
USA,Venezuela,1,#333333
USA,Germany,13,#333333
USA,Bangladesh,11,#333333
USA,Vietnam,3,#333333
USA,Madagascar,1,#333333
USA,England,23,#333333
USA,Indonesia,9,#333333
USA,New Zealand,3,#333333
USA,Tunisia,1,#333333
USA,Sudan,1,#333333
USA,France,8,#333333
USA,Australia,22,#333333
USA,South Africa,3,#333333
USA,Canada,7,#333333
USA,Benin,4,#333333
USA,South Korea,1,#333333
USA,Ethiopia,15,#333333
USA,Netherlands,9,#333333
USA,Mali,2,#333333
USA,Switzerland,5,#333333
USA,India,24,#333333
USA,Italy,12,#333333
USA,Tanzania,6,#333333
USA,Norway,4,#333333
USA,Malawi,2,#333333
USA,Brazil,7,#333333
USA,Spain,1,#333333
USA,Zambia,3,#333333
USA,Belgium,7,#333333
USA,Burkina Faso,3,#333333
USA,Sri Lanka,4,#333333
USA,Guatemala,1,#333333
USA,Uganda,4,#333333
USA,Turkey,1,#333333
USA,Kazakhstan,2,#333333
USA,Ghana,8,#333333
USA,Niger,2,#333333
USA,Zimbabwe,3,#333333
USA,Singapore,1,#333333
USA,Finland,4,#333333
USA,Argentina,1,#333333
USA,Israel,1,#333333
USA,Denmark,2,#333333
USA,Nepal,3,#333333
USA,Austria,3,#333333
USA,Nigeria,9,#333333
USA,Laos,2,#333333
USA,Senegal,2,#333333
USA,Lebanon,1,#333333
USA,Morocco,3,#333333
USA,Costa Rica,1,#333333
USA,Russia,1,#333333
USA,Wales,1,#333333
USA,Portugal,1,#333333
USA,Czech Republic,1,#333333
USA,Pakistan,2,#333333
USA,Chile,2,#333333
USA,Scotland,1,#333333
USA,Cuba,1,#333333
USA,Sweden,1,#333333
USA,Iran,1,#333333
Uganda,England,7,#333333
Uganda,Eritrea,1,#333333
Uganda,Kenya,7,#333333
Uganda,Netherlands,2,#333333
Uganda,Niger,1,#333333
Uganda,Belgium,4,#333333
Uganda,Australia,3,#333333
Uganda,Tanzania,3,#333333
Uganda,USA,4,#333333
Uganda,Peru,2,#333333
Uganda,Germany,1,#333333
Uganda,Italy,2,#333333
Uganda,India,1,#333333
Uganda,South Africa,1,#333333
Uganda,Colombia,1,#333333
Uganda,Nigeria,1,#333333
Uganda,Rwanda,1,#333333
Uganda,Ethiopia,2,#333333
Uganda,France,1,#333333
Uganda,Sweden,1,#333333
Uganda,Norway,2,#333333
Uganda,Indonesia,2,#333333
Uganda,Finland,1,#333333
Uganda,Sri Lanka,1,#333333
Uruguay,USA,1,#333333
Uruguay,Mexico,3,#333333
Uruguay,Germany,1,#333333
Uzbekistan,Sri Lanka,1,#333333
Uzbekistan,Tajikistan,1,#333333
Uzbekistan,Kazakhstan,1,#333333
Uzbekistan,Vietnam,1,#333333
Uzbekistan,Finland,1,#333333
Uzbekistan,Jordan,1,#333333
Uzbekistan,Azerbaijan,1,#333333
Uzbekistan,Germany,1,#333333
Venezuela,USA,1,#333333
Vietnam,Malawi,2,#333333
Vietnam,Ireland,2,#333333
Vietnam,Netherlands,2,#333333
Vietnam,Japan,2,#333333
Vietnam,USA,3,#333333
Vietnam,Germany,4,#333333
Vietnam,Switzerland,2,#333333
Vietnam,Australia,3,#333333
Vietnam,Uzbekistan,1,#333333
Vietnam,Sri Lanka,2,#333333
Vietnam,Tajikistan,1,#333333
Vietnam,Kazakhstan,1,#333333
Vietnam,Finland,1,#333333
Vietnam,Colombia,1,#333333
Vietnam,China,3,#333333
Vietnam,France,4,#333333
Vietnam,Belgium,1,#333333
Vietnam,Philippines,4,#333333
Vietnam,South Africa,2,#333333
Vietnam,Kenya,1,#333333
Vietnam,Indonesia,1,#333333
Vietnam,Cameroon,1,#333333
Vietnam,Laos,1,#333333
Vietnam,Canada,1,#333333
Vietnam,Nigeria,1,#333333
Vietnam,England,1,#333333
Wales,Russia,1,#333333
Wales,Philippines,2,#333333
Wales,Portugal,1,#333333
Wales,Czech Republic,1,#333333
Wales,USA,1,#333333
Wales,Canada,1,#333333
Wales,France,1,#333333
Wales,Kenya,2,#333333
Wales,Denmark,1,#333333
Wales,India,1,#333333
Zambia,Malawi,1,#333333
Zambia,USA,3,#333333
Zambia,Mexico,1,#333333
Zambia,South Africa,2,#333333
Zambia,Zimbabwe,2,#333333
Zambia,Ethiopia,1,#333333
Zambia,Kenya,2,#333333
Zimbabwe,Ethiopia,5,#333333
Zimbabwe,Kenya,10,#333333
Zimbabwe,South Africa,2,#333333
Zimbabwe,Zambia,2,#333333
Zimbabwe,Netherlands,4,#333333
Zimbabwe,USA,3,#333333
Zimbabwe,Nicaragua,1,#333333
Zimbabwe,Mexico,3,#333333
Zimbabwe,India,2,#333333
Zimbabwe,Nigeria,2,#333333
Zimbabwe,Niger,1,#333333
Zimbabwe,Spain,2,#333333
Zimbabwe,England,1,#333333
Zimbabwe,Nepal,1,#333333
Zimbabwe,Bangladesh,1,#333333
Zimbabwe,Tanzania,2,#333333
Zimbabwe,Brazil,1,#333333
Zimbabwe,Germany,1,#333333
