who,overlap,years,color
Senegal,Ireland,1,#333333
Senegal,Canada,1,#333333
Senegal,Bangladesh,1,#333333
Senegal,Sri Lanka,1,#333333
Senegal,Pakistan,1,#333333
Senegal,Burkina Faso,1,#333333
Senegal,Botswana,1,#333333
Senegal,Kenya,1,#333333
Senegal,USA,1,#333333
Senegal,Mexico,1,#333333
Senegal,Thailand,1,#333333
Senegal,France,2,#333333
Senegal,Colombia,1,#333333
Senegal,Malawi,1,#333333
Senegal,Nigeria,1,#333333
Senegal,Tanzania,1,#333333
Senegal,Spain,1,#333333
Senegal,Ghana,1,#333333
Senegal,Indonesia,1,#333333
Senegal,Togo,1,#333333
Senegal,Belgium,2,#333333
Sierra Leone,England,1,#333333
South Africa,Australia,1,#333333
South Africa,USA,7,#333333
South Africa,Denmark,1,#333333
South Africa,Netherlands,5,#333333
South Africa,Ethiopia,3,#333333
South Africa,England,3,#333333
South Africa,Uganda,4,#333333
South Africa,Kenya,7,#333333
South Africa,Germany,1,#333333
South Africa,France,1,#333333
South Africa,Spain,1,#333333
South Africa,Brazil,1,#333333
South Africa,Sweden,1,#333333
South Africa,Zambia,1,#333333
South Africa,Malawi,1,#333333
South Africa,Benin,1,#333333
South Africa,Tanzania,1,#333333
South Africa,Mexico,1,#333333
South Korea,Philippines,6,#333333
South Korea,Japan,1,#333333
South Korea,Bangladesh,1,#333333
South Korea,India,1,#333333
South Korea,China,1,#333333
Spain,Kenya,2,#333333
Spain,Algeria,1,#333333
Spain,France,3,#333333
Spain,Mexico,7,#333333
Spain,Switzerland,2,#333333
Spain,Cameroon,2,#333333
Spain,Indonesia,2,#333333
Spain,England,1,#333333
Spain,Uganda,2,#333333
Spain,Netherlands,1,#333333
Spain,Brazil,1,#333333
Spain,South Africa,1,#333333
Spain,Portugal,1,#333333
Spain,Ghana,1,#333333
Spain,Senegal,1,#333333
Spain,Togo,1,#333333
Spain,Australia,1,#333333
Spain,USA,1,#333333
Spain,Syria,1,#333333
Sri Lanka,India,5,#333333
Sri Lanka,Laos,2,#333333
Sri Lanka,Thailand,1,#333333
Sri Lanka,Pakistan,4,#333333
Sri Lanka,Syria,4,#333333
Sri Lanka,Iran,3,#333333
Sri Lanka,England,3,#333333
Sri Lanka,Germany,1,#333333
Sri Lanka,Uzbekistan,4,#333333
Sri Lanka,Australia,6,#333333
Sri Lanka,Brazil,2,#333333
Sri Lanka,Netherlands,3,#333333
Sri Lanka,Ireland,1,#333333
Sri Lanka,Canada,1,#333333
Sri Lanka,Bangladesh,1,#333333
Sri Lanka,Burkina Faso,1,#333333
Sri Lanka,Senegal,1,#333333
Sri Lanka,Botswana,1,#333333
Sri Lanka,Kenya,1,#333333
Sri Lanka,Colombia,3,#333333
Sri Lanka,USA,9,#333333
Sri Lanka,France,1,#333333
Sri Lanka,China,2,#333333
Sri Lanka,Malaysia,3,#333333
Sri Lanka,Kazakhstan,1,#333333
Sri Lanka,Italy,1,#333333
Sri Lanka,Switzerland,1,#333333
Sri Lanka,Philippines,1,#333333
Sri Lanka,Vietnam,1,#333333
Sri Lanka,Denmark,2,#333333
Sri Lanka,Cambodia,1,#333333
Sri Lanka,Japan,1,#333333
Sri Lanka,Malawi,2,#333333
Sri Lanka,Belgium,1,#333333
Sri Lanka,Ghana,1,#333333
Sri Lanka,Sudan,2,#333333
Sri Lanka,Israel,1,#333333
Sri Lanka,Azerbaijan,1,#333333
Sudan,Germany,1,#333333
Sudan,Peru,1,#333333
Sudan,Nigeria,1,#333333
Sudan,Sri Lanka,2,#333333
Sudan,USA,3,#333333
Sudan,Israel,1,#333333
Sudan,India,1,#333333
Sudan,Ethiopia,1,#333333
Sweden,Ethiopia,3,#333333
Sweden,Indonesia,1,#333333
Sweden,Norway,1,#333333
Sweden,Burkina Faso,1,#333333
Sweden,Peru,3,#333333
Sweden,South Africa,1,#333333
Sweden,Kenya,2,#333333
Sweden,England,1,#333333
Sweden,Finland,1,#333333
Switzerland,Philippines,2,#333333
Switzerland,Spain,2,#333333
Switzerland,Cameroon,2,#333333
Switzerland,Indonesia,3,#333333
Switzerland,France,3,#333333
Switzerland,Australia,5,#333333
Switzerland,Mexico,3,#333333
Switzerland,USA,6,#333333
Switzerland,Scotland,1,#333333
Switzerland,Kenya,4,#333333
Switzerland,England,3,#333333
Switzerland,Canada,1,#333333
Switzerland,India,2,#333333
Switzerland,Brazil,1,#333333
Switzerland,Vietnam,2,#333333
Switzerland,Colombia,5,#333333
Switzerland,Tanzania,1,#333333
Switzerland,Italy,1,#333333
Switzerland,Sri Lanka,1,#333333
Switzerland,Ghana,3,#333333
Switzerland,Peru,1,#333333
Switzerland,Costa Rica,2,#333333
Switzerland,Belgium,1,#333333
Syria,Egypt,1,#333333
Syria,Kenya,2,#333333
Syria,Pakistan,2,#333333
Syria,Sri Lanka,4,#333333
Syria,Tunisia,3,#333333
Syria,Australia,2,#333333
Syria,Netherlands,2,#333333
Syria,Azerbaijan,1,#333333
Syria,Iran,4,#333333
Syria,Uzbekistan,4,#333333
Syria,Germany,5,#333333
Syria,Morocco,3,#333333
Syria,Turkey,2,#333333
Syria,USA,5,#333333
Syria,Italy,2,#333333
Syria,Kazakhstan,2,#333333
Syria,Malaysia,1,#333333
Syria,France,2,#333333
Syria,Canada,1,#333333
Syria,Laos,1,#333333
Syria,Ethiopia,1,#333333
Syria,England,1,#333333
Syria,Mexico,2,#333333
Syria,India,1,#333333
Syria,Colombia,1,#333333
Syria,Philippines,1,#333333
Syria,Spain,1,#333333
Syria,Belgium,1,#333333
Taiwan,Philippines,2,#333333
Taiwan,India,1,#333333
Taiwan,USA,1,#333333
Taiwan,Kenya,1,#333333
Taiwan,Nepal,1,#333333
Tanzania,Uganda,3,#333333
Tanzania,USA,2,#333333
Tanzania,Kenya,1,#333333
Tanzania,France,2,#333333
Tanzania,Burkina Faso,2,#333333
Tanzania,Cote Ivoire,2,#333333
Tanzania,Mali,1,#333333
Tanzania,Madagascar,2,#333333
Tanzania,Benin,3,#333333
Tanzania,Switzerland,1,#333333
Tanzania,Malawi,3,#333333
Tanzania,Nigeria,1,#333333
Tanzania,Senegal,1,#333333
Tanzania,South Africa,1,#333333
Tanzania,Netherlands,1,#333333
Thailand,India,1,#333333
Thailand,Sri Lanka,1,#333333
Thailand,Laos,2,#333333
Thailand,Philippines,3,#333333
Thailand,Egypt,1,#333333
Thailand,Senegal,1,#333333
Thailand,France,2,#333333
Thailand,Indonesia,1,#333333
Thailand,Ethiopia,1,#333333
Thailand,USA,1,#333333
Thailand,Germany,1,#333333
Thailand,Cameroon,1,#333333
Togo,Nigeria,1,#333333
Togo,USA,1,#333333
Togo,Cameroon,1,#333333
Togo,Spain,1,#333333
Togo,Ghana,1,#333333
Togo,Indonesia,1,#333333
Togo,Senegal,1,#333333
Tunisia,Syria,3,#333333
Tunisia,France,3,#333333
Tunisia,Ghana,3,#333333
Tunisia,Morocco,1,#333333
Tunisia,Algeria,1,#333333
Tunisia,USA,1,#333333
Tunisia,Belgium,1,#333333
Turkey,Syria,2,#333333
Turkey,Morocco,1,#333333
Turkey,USA,1,#333333
USA,Ireland,1,#333333
USA,Uganda,8,#333333
USA,Australia,10,#333333
USA,Denmark,2,#333333
USA,South Africa,7,#333333
USA,China,9,#333333
USA,Colombia,9,#333333
USA,Philippines,17,#333333
USA,India,13,#333333
USA,Guatemala,1,#333333
USA,Peru,9,#333333
USA,Mexico,19,#333333
USA,Kenya,23,#333333
USA,Egypt,1,#333333
USA,Nepal,3,#333333
USA,Japan,3,#333333
USA,Nigeria,9,#333333
USA,Netherlands,4,#333333
USA,England,8,#333333
USA,Malaysia,1,#333333
USA,Germany,4,#333333
USA,Indonesia,5,#333333
USA,Bangladesh,2,#333333
USA,Wales,1,#333333
USA,Tanzania,2,#333333
USA,Zimbabwe,3,#333333
USA,Sri Lanka,9,#333333
USA,France,5,#333333
USA,Ghana,7,#333333
USA,Senegal,1,#333333
USA,Switzerland,6,#333333
USA,Scotland,3,#333333
USA,Canada,4,#333333
USA,Italy,3,#333333
USA,Syria,5,#333333
USA,Morocco,1,#333333
USA,Kazakhstan,1,#333333
USA,Brazil,2,#333333
USA,Vietnam,1,#333333
USA,Cameroon,1,#333333
USA,Togo,1,#333333
USA,Ethiopia,7,#333333
USA,Haiti,1,#333333
USA,Benin,2,#333333
USA,Laos,2,#333333
USA,Argentina,1,#333333
USA,Thailand,1,#333333
USA,Uruguay,1,#333333
USA,Cote Ivoire,1,#333333
USA,Spain,1,#333333
USA,Malawi,4,#333333
USA,Taiwan,1,#333333
USA,Turkey,1,#333333
USA,Tunisia,1,#333333
USA,Belgium,1,#333333
USA,Cuba,1,#333333
USA,Sudan,3,#333333
USA,Israel,1,#333333
USA,Greece,1,#333333
USA,Cambodia,1,#333333
USA,Nicaragua,1,#333333
Uganda,USA,8,#333333
Uganda,Ireland,1,#333333
Uganda,Netherlands,5,#333333
Uganda,Kenya,10,#333333
Uganda,Ethiopia,3,#333333
Uganda,South Africa,4,#333333
Uganda,Tanzania,3,#333333
Uganda,Zimbabwe,2,#333333
Uganda,France,3,#333333
Uganda,Canada,1,#333333
Uganda,Benin,2,#333333
Uganda,Brazil,2,#333333
Uganda,Rwanda,1,#333333
Uganda,Haiti,1,#333333
Uganda,Spain,2,#333333
Uganda,Cameroon,1,#333333
Uganda,Mexico,1,#333333
Uganda,Malawi,2,#333333
Uganda,Belgium,1,#333333
Uganda,Portugal,1,#333333
Uganda,Indonesia,2,#333333
Uganda,Vietnam,1,#333333
Uganda,Peru,1,#333333
Uganda,Austria,1,#333333
Uganda,Australia,1,#333333
Uruguay,USA,1,#333333
Uruguay,Mexico,1,#333333
Uruguay,France,1,#333333
Uzbekistan,Germany,5,#333333
Uzbekistan,Sri Lanka,4,#333333
Uzbekistan,Syria,4,#333333
Uzbekistan,Malaysia,1,#333333
Uzbekistan,Kazakhstan,1,#333333
Uzbekistan,Laos,1,#333333
Vietnam,Australia,4,#333333
Vietnam,Malaysia,1,#333333
Vietnam,Japan,1,#333333
Vietnam,USA,1,#333333
Vietnam,Philippines,2,#333333
Vietnam,Brazil,1,#333333
Vietnam,Switzerland,2,#333333
Vietnam,Laos,1,#333333
Vietnam,England,2,#333333
Vietnam,Denmark,1,#333333
Vietnam,Sri Lanka,1,#333333
Vietnam,Cambodia,1,#333333
Vietnam,Indonesia,1,#333333
Vietnam,France,2,#333333
Vietnam,Uganda,1,#333333
Vietnam,India,1,#333333
Wales,Nepal,3,#333333
Wales,Bangladesh,1,#333333
Wales,Kenya,2,#333333
Wales,USA,1,#333333
Zambia,Benin,1,#333333
Zambia,South Africa,1,#333333
Zambia,Malawi,2,#333333
Zimbabwe,USA,3,#333333
Zimbabwe,Uganda,2,#333333
Zimbabwe,Ethiopia,1,#333333
Zimbabwe,France,1,#333333
Zimbabwe,Netherlands,2,#333333
Zimbabwe,Germany,1,#333333
Zimbabwe,Mexico,1,#333333
