who,overlap,years,color
Russia,Finland,1,#333333
Russia,USA,1,#333333
Rwanda,England,1,#333333
Rwanda,Ethiopia,1,#333333
Rwanda,Ghana,1,#333333
Scotland,USA,6,#333333
Scotland,Kenya,10,#333333
Scotland,Mali,1,#333333
Scotland,Niger,1,#333333
Scotland,Uganda,3,#333333
Scotland,Italy,3,#333333
Scotland,England,6,#333333
Scotland,Belgium,2,#333333
Scotland,France,3,#333333
Scotland,Canada,1,#333333
Scotland,Costa Rica,1,#333333
Scotland,Bolivia,1,#333333
Scotland,Brazil,2,#333333
Scotland,Panama,1,#333333
Scotland,Peru,2,#333333
Scotland,Ecuador,1,#333333
Scotland,Venezuela,1,#333333
Scotland,Denmark,1,#333333
Scotland,South Africa,1,#333333
Scotland,Taiwan,1,#333333
Scotland,Colombia,1,#333333
Scotland,Philippines,1,#333333
Scotland,Mexico,1,#333333
Scotland,Japan,1,#333333
Scotland,Netherlands,1,#333333
Scotland,Switzerland,1,#333333
Scotland,Syria,1,#333333
Scotland,Australia,1,#333333
Scotland,Bangladesh,1,#333333
Senegal,Burkina Faso,1,#333333
Senegal,Kenya,1,#333333
Senegal,Canada,1,#333333
Singapore,New Zealand,1,#333333
Singapore,Philippines,1,#333333
Singapore,USA,1,#333333
Solomon Islands,New Caledonia,1,#333333
South Africa,USA,7,#333333
South Africa,Zimbabwe,1,#333333
South Africa,Nigeria,3,#333333
South Africa,Benin,6,#333333
South Africa,England,3,#333333
South Africa,Kenya,4,#333333
South Africa,Netherlands,1,#333333
South Africa,Sri Lanka,2,#333333
South Africa,Nepal,1,#333333
South Africa,Uganda,1,#333333
South Africa,Tanzania,2,#333333
South Africa,Brazil,1,#333333
South Africa,Mexico,1,#333333
South Africa,Germany,1,#333333
South Africa,Switzerland,1,#333333
South Africa,Mali,1,#333333
South Africa,Cameroon,1,#333333
South Africa,Gabon,1,#333333
South Africa,Denmark,1,#333333
South Africa,Scotland,1,#333333
South Africa,Australia,1,#333333
South Africa,Indonesia,1,#333333
South Africa,Canada,1,#333333
South Africa,Italy,2,#333333
South Africa,Thailand,1,#333333
South Africa,Ethiopia,1,#333333
South Korea,Philippines,4,#333333
South Korea,China,1,#333333
South Korea,Italy,3,#333333
South Korea,Malaysia,2,#333333
Spain,Mexico,2,#333333
Spain,USA,2,#333333
Spain,Chile,1,#333333
Spain,Australia,1,#333333
Spain,Kenya,1,#333333
Spain,Germany,1,#333333
Spain,Canada,1,#333333
Spain,Russia,1,#333333
Spain,Finland,1,#333333
Spain,Philippines,1,#333333
Spain,France,1,#333333
Spain,Switzerland,1,#333333
Spain,Gabon,1,#333333
Spain,Cameroon,1,#333333
Spain,Congo,1,#333333
Spain,Belgium,1,#333333
Spain,Cent Afr Republ,1,#333333
Sri Lanka,England,4,#333333
Sri Lanka,Thailand,2,#333333
Sri Lanka,Mexico,1,#333333
Sri Lanka,China,1,#333333
Sri Lanka,Nepal,1,#333333
Sri Lanka,South Africa,2,#333333
Sri Lanka,Ghana,2,#333333
Sri Lanka,Pakistan,2,#333333
Sri Lanka,Malaysia,1,#333333
Sri Lanka,Philippines,1,#333333
Sri Lanka,USA,6,#333333
Sri Lanka,Canada,2,#333333
Sri Lanka,Vietnam,1,#333333
Sri Lanka,Indonesia,1,#333333
Sri Lanka,Bangladesh,1,#333333
Sri Lanka,India,5,#333333
Sri Lanka,Denmark,3,#333333
Sri Lanka,Iran,2,#333333
Sri Lanka,Switzerland,1,#333333
Sri Lanka,Mali,1,#333333
Sri Lanka,Cameroon,1,#333333
Sri Lanka,Gabon,1,#333333
Sri Lanka,Germany,1,#333333
Sri Lanka,Australia,1,#333333
Sri Lanka,Botswana,1,#333333
Sudan,Peru,1,#333333
Sudan,Denmark,1,#333333
Sudan,Japan,1,#333333
Sudan,Syria,1,#333333
Sweden,England,1,#333333
Sweden,Indonesia,1,#333333
Sweden,USA,2,#333333
Sweden,Peru,2,#333333
Sweden,Finland,2,#333333
Sweden,Mexico,3,#333333
Sweden,Denmark,1,#333333
Switzerland,Ghana,1,#333333
Switzerland,Benin,2,#333333
Switzerland,Germany,1,#333333
Switzerland,USA,2,#333333
Switzerland,France,2,#333333
Switzerland,Peru,1,#333333
Switzerland,Ecuador,1,#333333
Switzerland,Netherlands,1,#333333
Switzerland,Mali,1,#333333
Switzerland,Cameroon,2,#333333
Switzerland,South Africa,1,#333333
Switzerland,Gabon,2,#333333
Switzerland,Sri Lanka,1,#333333
Switzerland,Kenya,3,#333333
Switzerland,Colombia,1,#333333
Switzerland,Ethiopia,1,#333333
Switzerland,Syria,2,#333333
Switzerland,Australia,3,#333333
Switzerland,Scotland,1,#333333
Switzerland,Bhutan,1,#333333
Switzerland,Laos,1,#333333
Switzerland,Indonesia,2,#333333
Switzerland,Spain,1,#333333
Switzerland,Congo,1,#333333
Switzerland,Belgium,1,#333333
Switzerland,Cent Afr Republ,1,#333333
Syria,Australia,3,#333333
Syria,Turkey,4,#333333
Syria,India,1,#333333
Syria,Philippines,1,#333333
Syria,Mexico,4,#333333
Syria,Japan,4,#333333
Syria,USA,4,#333333
Syria,Denmark,1,#333333
Syria,Bangladesh,1,#333333
Syria,Uruguay,1,#333333
Syria,Sudan,1,#333333
Syria,Netherlands,1,#333333
Syria,France,1,#333333
Syria,Italy,2,#333333
Syria,Afghanistan,1,#333333
Syria,Pakistan,1,#333333
Syria,Switzerland,2,#333333
Syria,Scotland,1,#333333
Syria,China,2,#333333
Syria,Jordan,1,#333333
Syria,Iran,1,#333333
Syria,Malaysia,1,#333333
Syria,Germany,1,#333333
Syria,Kenya,1,#333333
Syria,Indonesia,1,#333333
Taiwan,USA,1,#333333
Taiwan,Scotland,1,#333333
Taiwan,Belgium,1,#333333
Taiwan,Colombia,1,#333333
Taiwan,Brazil,1,#333333
Tanzania,South Africa,2,#333333
Tanzania,Uganda,4,#333333
Tanzania,Kenya,4,#333333
Tanzania,Denmark,1,#333333
Tanzania,Nigeria,1,#333333
Tanzania,England,2,#333333
Tanzania,Malawi,1,#333333
Tanzania,Colombia,1,#333333
Tanzania,Austria,1,#333333
Tanzania,Australia,1,#333333
Tanzania,Ethiopia,1,#333333
Thailand,England,1,#333333
Thailand,Mexico,1,#333333
Thailand,Sri Lanka,2,#333333
Thailand,China,2,#333333
Thailand,France,1,#333333
Thailand,Malaysia,5,#333333
Thailand,Philippines,5,#333333
Thailand,USA,2,#333333
Thailand,Canada,1,#333333
Thailand,Vietnam,1,#333333
Thailand,Indonesia,2,#333333
Thailand,Bangladesh,2,#333333
Thailand,India,3,#333333
Thailand,Australia,2,#333333
Thailand,Nepal,1,#333333
Thailand,Laos,1,#333333
Thailand,Ethiopia,1,#333333
Thailand,South Africa,1,#333333
Togo,Benin,1,#333333
Togo,Burkina Faso,1,#333333
Togo,Madagascar,1,#333333
Togo,Kenya,1,#333333
Togo,Netherlands,1,#333333
Togo,Mexico,1,#333333
Togo,France,1,#333333
Togo,USA,1,#333333
Tunisia,Kenya,1,#333333
Tunisia,Italy,1,#333333
Turkey,Syria,4,#333333
Turkey,Afghanistan,1,#333333
Turkey,Australia,2,#333333
USA,Taiwan,1,#333333
USA,China,10,#333333
USA,Mexico,23,#333333
USA,Philippines,20,#333333
USA,Spain,2,#333333
USA,Scotland,6,#333333
USA,Kenya,19,#333333
USA,Colombia,8,#333333
USA,Japan,8,#333333
USA,Laos,4,#333333
USA,Ethiopia,1,#333333
USA,South Africa,7,#333333
USA,Zimbabwe,2,#333333
USA,Malawi,3,#333333
USA,Netherlands,8,#333333
USA,Honduras,1,#333333
USA,Indonesia,2,#333333
USA,Belgium,3,#333333
USA,France,7,#333333
USA,England,11,#333333
USA,Canada,7,#333333
USA,Australia,7,#333333
USA,Vietnam,2,#333333
USA,Germany,8,#333333
USA,Switzerland,2,#333333
USA,Brazil,4,#333333
USA,Nigeria,5,#333333
USA,Uganda,2,#333333
USA,Cameroon,2,#333333
USA,Costa Rica,1,#333333
USA,Peru,8,#333333
USA,Sweden,2,#333333
USA,Finland,3,#333333
USA,Syria,4,#333333
USA,Norway,1,#333333
USA,New Zealand,2,#333333
USA,Singapore,1,#333333
USA,India,13,#333333
USA,Malaysia,2,#333333
USA,Thailand,2,#333333
USA,Bangladesh,3,#333333
USA,Sri Lanka,6,#333333
USA,Denmark,3,#333333
USA,Bolivia,1,#333333
USA,Panama,1,#333333
USA,Ecuador,1,#333333
USA,Venezuela,1,#333333
USA,Italy,3,#333333
USA,Mali,1,#333333
USA,Gabon,1,#333333
USA,Hungary,1,#333333
USA,Nepal,1,#333333
USA,Kazakhstan,2,#333333
USA,Russia,1,#333333
USA,Botswana,1,#333333
USA,Mozambique,1,#333333
USA,Benin,1,#333333
USA,Togo,1,#333333
Uganda,Cameroon,3,#333333
Uganda,Scotland,3,#333333
Uganda,Italy,1,#333333
Uganda,Kenya,7,#333333
Uganda,England,2,#333333
Uganda,USA,2,#333333
Uganda,Nigeria,2,#333333
Uganda,South Africa,1,#333333
Uganda,Tanzania,4,#333333
Uganda,Belgium,1,#333333
Uganda,Malawi,1,#333333
Uganda,Mexico,1,#333333
Uganda,Colombia,1,#333333
Uganda,Austria,1,#333333
Uganda,Australia,1,#333333
Uganda,Ethiopia,1,#333333
Uruguay,Mexico,2,#333333
Uruguay,Syria,1,#333333
Venezuela,England,1,#333333
Venezuela,Scotland,1,#333333
Venezuela,Bolivia,1,#333333
Venezuela,France,1,#333333
Venezuela,Brazil,1,#333333
Venezuela,USA,1,#333333
Venezuela,Panama,1,#333333
Venezuela,Peru,1,#333333
Venezuela,Ecuador,1,#333333
Venezuela,Italy,1,#333333
Vietnam,Netherlands,1,#333333
Vietnam,Philippines,8,#333333
Vietnam,USA,2,#333333
Vietnam,France,4,#333333
Vietnam,Colombia,1,#333333
Vietnam,Malaysia,1,#333333
Vietnam,Canada,1,#333333
Vietnam,Thailand,1,#333333
Vietnam,Indonesia,1,#333333
Vietnam,Bangladesh,1,#333333
Vietnam,India,1,#333333
Vietnam,Sri Lanka,1,#333333
Vietnam,England,2,#333333
Vietnam,Germany,2,#333333
Vietnam,Ethiopia,1,#333333
Vietnam,Australia,1,#333333
Wales,Nepal,2,#333333
Wales,Italy,1,#333333
Zambia,Kenya,2,#333333
Zimbabwe,USA,2,#333333
Zimbabwe,Malawi,3,#333333
Zimbabwe,South Africa,1,#333333
Zimbabwe,Mexico,2,#333333
Zimbabwe,Netherlands,2,#333333
Zimbabwe,Madagascar,1,#333333
Zimbabwe,Canada,1,#333333
Zimbabwe,Ghana,1,#333333
Zimbabwe,Australia,1,#333333
