who,overlap,years,color
New Zealand,USA,1,#333333
New Zealand,Peru,1,#333333
New Zealand,China,1,#333333
New Zealand,Argentina,1,#333333
New Zealand,Australia,1,#333333
Nicaragua,Colombia,2,#333333
Nicaragua,Mexico,1,#333333
Nicaragua,USA,1,#333333
Nicaragua,Honduras,1,#333333
Nicaragua,Germany,1,#333333
Nicaragua,Switzerland,1,#333333
Niger,Germany,1,#333333
Niger,Kenya,1,#333333
Niger,Ghana,1,#333333
Nigeria,Tanzania,2,#333333
Nigeria,Kenya,2,#333333
Nigeria,South Africa,3,#333333
Nigeria,England,4,#333333
Nigeria,Belgium,1,#333333
Nigeria,Benin,3,#333333
Nigeria,Mexico,2,#333333
Nigeria,Uganda,2,#333333
Nigeria,USA,4,#333333
Nigeria,Germany,2,#333333
Nigeria,Lesotho,1,#333333
Nigeria,Ghana,3,#333333
Nigeria,Colombia,1,#333333
Nigeria,Mozambique,1,#333333
Nigeria,Spain,1,#333333
Nigeria,Malawi,1,#333333
Nigeria,Cameroon,1,#333333
Nigeria,China,1,#333333
Nigeria,Ethiopia,1,#333333
Norway,Mexico,2,#333333
Norway,Malaysia,1,#333333
Norway,Kenya,4,#333333
Norway,USA,1,#333333
Norway,Uganda,1,#333333
Norway,Malawi,2,#333333
Norway,Qatar,1,#333333
Pakistan,Philippines,5,#333333
Pakistan,Syria,5,#333333
Pakistan,Uzbekistan,2,#333333
Pakistan,Sri Lanka,4,#333333
Pakistan,India,2,#333333
Pakistan,Laos,1,#333333
Pakistan,Japan,2,#333333
Pakistan,Mexico,3,#333333
Pakistan,Netherlands,1,#333333
Pakistan,Australia,2,#333333
Pakistan,Turkey,1,#333333
Pakistan,USA,1,#333333
Pakistan,Thailand,1,#333333
Pakistan,China,1,#333333
Pakistan,Brazil,1,#333333
Pakistan,Iran,1,#333333
Peru,Spain,1,#333333
Peru,England,4,#333333
Peru,Taiwan,1,#333333
Peru,India,2,#333333
Peru,Kenya,1,#333333
Peru,U Arab Emirates,1,#333333
Peru,Sri Lanka,1,#333333
Peru,Argentina,2,#333333
Peru,Switzerland,2,#333333
Peru,USA,10,#333333
Peru,Australia,2,#333333
Peru,Mali,1,#333333
Peru,Germany,2,#333333
Peru,Sudan,1,#333333
Peru,Colombia,1,#333333
Peru,Uganda,2,#333333
Peru,Bolivia,2,#333333
Peru,Brazil,2,#333333
Peru,Luxembourg,1,#333333
Peru,Ecuador,1,#333333
Peru,Netherlands,1,#333333
Peru,Israel,1,#333333
Peru,Philippines,1,#333333
Peru,Belgium,1,#333333
Peru,Mexico,1,#333333
Peru,Russia,1,#333333
Peru,China,1,#333333
Peru,New Zealand,1,#333333
Peru,Uzbekistan,1,#333333
Philippines,England,11,#333333
Philippines,USA,23,#333333
Philippines,Mexico,4,#333333
Philippines,Italy,2,#333333
Philippines,Malaysia,4,#333333
Philippines,South Korea,6,#333333
Philippines,Japan,18,#333333
Philippines,China,19,#333333
Philippines,France,10,#333333
Philippines,Vietnam,3,#333333
Philippines,Brazil,3,#333333
Philippines,Germany,3,#333333
Philippines,Australia,14,#333333
Philippines,Sweden,1,#333333
Philippines,India,8,#333333
Philippines,Indonesia,4,#333333
Philippines,Bangladesh,2,#333333
Philippines,Scotland,2,#333333
Philippines,Netherlands,2,#333333
Philippines,Pakistan,5,#333333
Philippines,Belgium,2,#333333
Philippines,Portugal,1,#333333
Philippines,Switzerland,1,#333333
Philippines,Iran,3,#333333
Philippines,Spain,1,#333333
Philippines,Ghana,1,#333333
Philippines,Nepal,1,#333333
Philippines,Peru,1,#333333
Philippines,Bolivia,1,#333333
Philippines,Laos,1,#333333
Philippines,Thailand,2,#333333
Philippines,Burundi,1,#333333
Portugal,India,1,#333333
Portugal,Philippines,1,#333333
Qatar,Kenya,1,#333333
Qatar,Norway,1,#333333
Rep Of Georgia,Uzbekistan,1,#333333
Rep Of Georgia,Turkey,1,#333333
Rep Of Georgia,Mexico,1,#333333
Rep Of Georgia,Syria,1,#333333
Russia,Turkey,1,#333333
Russia,Kazakhstan,1,#333333
Russia,Australia,1,#333333
Russia,USA,1,#333333
Russia,Peru,1,#333333
Russia,England,1,#333333
Rwanda,Kenya,3,#333333
Rwanda,Uganda,2,#333333
Rwanda,USA,1,#333333
Rwanda,Colombia,1,#333333
Saudi Arabia,Egypt,1,#333333
Scotland,Bangladesh,3,#333333
Scotland,Sweden,2,#333333
Scotland,Malaysia,2,#333333
Scotland,Spain,1,#333333
Scotland,Mali,1,#333333
Scotland,France,1,#333333
Scotland,Malawi,1,#333333
Scotland,Philippines,2,#333333
Scotland,England,4,#333333
Scotland,Kenya,3,#333333
Scotland,South Korea,1,#333333
Scotland,Australia,1,#333333
Scotland,Syria,1,#333333
Scotland,Germany,1,#333333
Scotland,Uzbekistan,1,#333333
Senegal,Kenya,1,#333333
Senegal,Netherlands,2,#333333
Senegal,Tanzania,1,#333333
Senegal,Belgium,2,#333333
Senegal,France,2,#333333
Senegal,Benin,1,#333333
Senegal,England,1,#333333
Senegal,Australia,1,#333333
Senegal,Burkina Faso,1,#333333
Senegal,Ghana,1,#333333
Senegal,Cameroon,1,#333333
South Africa,Kenya,7,#333333
South Africa,Germany,2,#333333
South Africa,Netherlands,2,#333333
South Africa,Mali,1,#333333
South Africa,Japan,2,#333333
South Africa,Zambia,2,#333333
South Africa,Tanzania,2,#333333
South Africa,Belgium,1,#333333
South Africa,France,1,#333333
South Africa,Benin,1,#333333
South Africa,USA,7,#333333
South Africa,Nigeria,3,#333333
South Africa,Ghana,1,#333333
South Africa,Australia,1,#333333
South Africa,Denmark,3,#333333
South Africa,England,3,#333333
South Africa,Mexico,1,#333333
South Africa,Spain,1,#333333
South Africa,Uganda,1,#333333
South Africa,Zimbabwe,2,#333333
South Africa,Canada,1,#333333
South Africa,Colombia,1,#333333
South Africa,Ethiopia,2,#333333
South Africa,Sweden,1,#333333
South Africa,Finland,1,#333333
South Korea,Philippines,6,#333333
South Korea,Japan,2,#333333
South Korea,China,3,#333333
South Korea,Kenya,3,#333333
South Korea,England,1,#333333
South Korea,Scotland,1,#333333
South Korea,Australia,2,#333333
South Korea,USA,1,#333333
Spain,Peru,1,#333333
Spain,Scotland,1,#333333
Spain,Mali,1,#333333
Spain,Indonesia,1,#333333
Spain,Syria,3,#333333
Spain,Lebanon,1,#333333
Spain,Kenya,2,#333333
Spain,Canada,1,#333333
Spain,Mexico,5,#333333
Spain,Nigeria,1,#333333
Spain,South Africa,1,#333333
Spain,Germany,1,#333333
Spain,Malaysia,1,#333333
Spain,Philippines,1,#333333
Spain,USA,1,#333333
Sri Lanka,India,10,#333333
Sri Lanka,Netherlands,5,#333333
Sri Lanka,USA,4,#333333
Sri Lanka,Brazil,1,#333333
Sri Lanka,Denmark,2,#333333
Sri Lanka,England,3,#333333
Sri Lanka,Syria,5,#333333
Sri Lanka,Italy,1,#333333
Sri Lanka,Australia,3,#333333
Sri Lanka,Ethiopia,3,#333333
Sri Lanka,Ghana,1,#333333
Sri Lanka,Taiwan,1,#333333
Sri Lanka,Kenya,1,#333333
Sri Lanka,U Arab Emirates,1,#333333
Sri Lanka,Peru,1,#333333
Sri Lanka,Pakistan,4,#333333
Sri Lanka,China,1,#333333
Sri Lanka,Uzbekistan,2,#333333
Sri Lanka,Laos,1,#333333
Sri Lanka,Switzerland,2,#333333
Sri Lanka,Germany,1,#333333
Sri Lanka,Belgium,1,#333333
Sri Lanka,Benin,2,#333333
Sri Lanka,Canada,1,#333333
Sri Lanka,Austria,1,#333333
Sri Lanka,Turkey,1,#333333
Sudan,USA,3,#333333
Sudan,Australia,1,#333333
Sudan,India,1,#333333
Sudan,Germany,1,#333333
Sudan,Peru,1,#333333
Sudan,Ethiopia,2,#333333
Sudan,Netherlands,1,#333333
Sweden,Bangladesh,2,#333333
Sweden,Malaysia,1,#333333
Sweden,Scotland,2,#333333
Sweden,Brazil,1,#333333
Sweden,Germany,1,#333333
Sweden,England,2,#333333
Sweden,Australia,1,#333333
Sweden,Philippines,1,#333333
Sweden,Indonesia,3,#333333
Sweden,Netherlands,2,#333333
Sweden,India,2,#333333
Sweden,Kenya,3,#333333
Sweden,Syria,1,#333333
Sweden,China,1,#333333
Sweden,USA,3,#333333
Sweden,Tunisia,1,#333333
Sweden,Ghana,1,#333333
Sweden,Burkina Faso,1,#333333
Sweden,Denmark,1,#333333
Sweden,Uganda,1,#333333
Sweden,France,1,#333333
Sweden,Ethiopia,1,#333333
Sweden,South Africa,1,#333333
Switzerland,Kenya,2,#333333
Switzerland,Colombia,4,#333333
Switzerland,Australia,2,#333333
Switzerland,Malaysia,1,#333333
Switzerland,Denmark,2,#333333
Switzerland,USA,6,#333333
Switzerland,Mexico,2,#333333
Switzerland,France,4,#333333
Switzerland,India,1,#333333
Switzerland,England,4,#333333
Switzerland,Indonesia,2,#333333
Switzerland,Peru,2,#333333
Switzerland,China,1,#333333
Switzerland,Austria,1,#333333
Switzerland,Canada,1,#333333
Switzerland,Philippines,1,#333333
Switzerland,Ghana,1,#333333
Switzerland,Germany,4,#333333
Switzerland,Zambia,1,#333333
Switzerland,Ethiopia,1,#333333
Switzerland,Cameroon,1,#333333
Switzerland,Sri Lanka,2,#333333
Switzerland,Belgium,1,#333333
Switzerland,Zimbabwe,1,#333333
Switzerland,Nicaragua,1,#333333
Syria,Uzbekistan,3,#333333
Syria,Turkey,6,#333333
Syria,Mexico,4,#333333
Syria,Rep Of Georgia,1,#333333
Syria,Iran,6,#333333
Syria,Jordan,4,#333333
Syria,Sri Lanka,5,#333333
Syria,Italy,1,#333333
Syria,Netherlands,1,#333333
Syria,Australia,2,#333333
Syria,Sweden,1,#333333
Syria,India,3,#333333
Syria,Kenya,3,#333333
Syria,China,2,#333333
Syria,USA,5,#333333
Syria,Ghana,1,#333333
Syria,Spain,3,#333333
Syria,Lebanon,5,#333333
Syria,Ethiopia,5,#333333
Syria,Pakistan,5,#333333
Syria,Austria,2,#333333
Syria,Czech Republic,1,#333333
Syria,U Arab Emirates,2,#333333
Syria,Tunisia,1,#333333
Syria,Laos,1,#333333
Syria,Argentina,1,#333333
Syria,Scotland,1,#333333
Syria,Germany,1,#333333
Syria,Cyprus,1,#333333
Syria,Algeria,1,#333333
Syria,England,1,#333333
Syria,Canada,2,#333333
Syria,Benin,1,#333333
Syria,Mauritania,1,#333333
Syria,France,1,#333333
Taiwan,India,1,#333333
Taiwan,Kenya,1,#333333
Taiwan,U Arab Emirates,1,#333333
Taiwan,Peru,1,#333333
Taiwan,Sri Lanka,1,#333333
Tanzania,India,1,#333333
Tanzania,Kenya,4,#333333
Tanzania,Zaire,1,#333333
Tanzania,Bangladesh,1,#333333
Tanzania,Colombia,1,#333333
Tanzania,Mexico,2,#333333
Tanzania,Nigeria,2,#333333
Tanzania,Japan,2,#333333
Tanzania,South Africa,2,#333333
Tanzania,Zambia,1,#333333
Tanzania,Netherlands,2,#333333
Tanzania,Belgium,1,#333333
Tanzania,France,1,#333333
Tanzania,Benin,1,#333333
Tanzania,USA,1,#333333
Tanzania,Senegal,1,#333333
Tanzania,England,1,#333333
Thailand,USA,2,#333333
Thailand,Kenya,2,#333333
Thailand,Denmark,1,#333333
Thailand,Mexico,1,#333333
Thailand,Germany,1,#333333
Thailand,Indonesia,1,#333333
Thailand,Japan,3,#333333
Thailand,France,3,#333333
Thailand,Vietnam,1,#333333
Thailand,Laos,3,#333333
Thailand,Malaysia,1,#333333
Thailand,Philippines,2,#333333
Thailand,China,1,#333333
Thailand,Brazil,1,#333333
Thailand,Pakistan,1,#333333
Thailand,Iran,1,#333333
Thailand,Australia,1,#333333
Tunisia,Sweden,1,#333333
Tunisia,Ghana,1,#333333
Tunisia,Syria,1,#333333
Turkey,Kazakhstan,2,#333333
Turkey,Mexico,2,#333333
Turkey,Israel,2,#333333
Turkey,Uzbekistan,1,#333333
Turkey,Rep Of Georgia,1,#333333
Turkey,Syria,6,#333333
Turkey,France,1,#333333
Turkey,Argentina,1,#333333
Turkey,Russia,1,#333333
Turkey,Australia,2,#333333
Turkey,Iran,2,#333333
Turkey,Jordan,1,#333333
Turkey,Cyprus,1,#333333
Turkey,Sri Lanka,1,#333333
Turkey,Pakistan,1,#333333
U Arab Emirates,Taiwan,1,#333333
U Arab Emirates,India,1,#333333
U Arab Emirates,Kenya,1,#333333
U Arab Emirates,Peru,1,#333333
U Arab Emirates,Sri Lanka,1,#333333
U Arab Emirates,Syria,2,#333333
U Arab Emirates,USA,1,#333333
U Arab Emirates,Canada,1,#333333
USA,England,14,#333333
USA,Philippines,23,#333333
USA,Australia,12,#333333
USA,Sudan,3,#333333
USA,India,12,#333333
USA,Mexico,35,#333333
USA,Kenya,21,#333333
USA,Thailand,2,#333333
USA,Malaysia,3,#333333
USA,Bangladesh,5,#333333
USA,Brazil,5,#333333
USA,Germany,6,#333333
USA,Netherlands,5,#333333
USA,Malawi,7,#333333
USA,China,17,#333333
USA,Colombia,6,#333333
USA,France,12,#333333
USA,Sri Lanka,4,#333333
USA,Denmark,3,#333333
USA,Belgium,4,#333333
USA,South Africa,7,#333333
USA,Japan,4,#333333
USA,Tanzania,1,#333333
USA,Benin,3,#333333
USA,Syria,5,#333333
USA,Ghana,6,#333333
USA,Mozambique,1,#333333
USA,Luxembourg,1,#333333
USA,Greece,1,#333333
USA,Nepal,6,#333333
USA,Kazakhstan,1,#333333
USA,Zimbabwe,4,#333333
USA,Uruguay,1,#333333
USA,Indonesia,4,#333333
USA,Switzerland,6,#333333
USA,Austria,3,#333333
USA,Ethiopia,7,#333333
USA,Rwanda,1,#333333
USA,Uganda,5,#333333
USA,Italy,3,#333333
USA,Peru,10,#333333
USA,Sweden,3,#333333
USA,Canada,2,#333333
USA,Nigeria,4,#333333
USA,Vietnam,1,#333333
USA,Chile,1,#333333
USA,Czech Republic,2,#333333
USA,Iran,2,#333333
USA,U Arab Emirates,1,#333333
USA,Uzbekistan,2,#333333
USA,Ecuador,1,#333333
USA,Israel,1,#333333
USA,Ireland,1,#333333
USA,Spain,1,#333333
USA,Morocco,1,#333333
USA,Honduras,1,#333333
USA,Nicaragua,1,#333333
USA,Norway,1,#333333
USA,Finland,1,#333333
USA,Argentina,2,#333333
USA,Russia,1,#333333
USA,Bolivia,1,#333333
USA,South Korea,1,#333333
USA,Pakistan,1,#333333
USA,New Zealand,1,#333333
Uganda,Netherlands,4,#333333
Uganda,France,3,#333333
Uganda,England,2,#333333
Uganda,Colombia,1,#333333
Uganda,Kenya,6,#333333
Uganda,Rwanda,2,#333333
Uganda,USA,5,#333333
Uganda,Nigeria,2,#333333
Uganda,Benin,1,#333333
Uganda,Germany,1,#333333
Uganda,Peru,2,#333333
Uganda,Bolivia,1,#333333
Uganda,South Africa,1,#333333
Uganda,Italy,1,#333333
Uganda,Indonesia,2,#333333
Uganda,Sweden,1,#333333
Uganda,Norway,1,#333333
Uganda,Malawi,1,#333333
Uruguay,Mexico,2,#333333
Uruguay,India,1,#333333
Uruguay,Zimbabwe,1,#333333
Uruguay,USA,1,#333333
Uzbekistan,Laos,2,#333333
Uzbekistan,Turkey,1,#333333
Uzbekistan,Mexico,4,#333333
Uzbekistan,Rep Of Georgia,1,#333333
Uzbekistan,Syria,3,#333333
Uzbekistan,France,1,#333333
Uzbekistan,Czech Republic,1,#333333
Uzbekistan,Germany,4,#333333
Uzbekistan,Mongol Peo Rep,1,#333333
Uzbekistan,Pakistan,2,#333333
Uzbekistan,Netherlands,2,#333333
Uzbekistan,Sri Lanka,2,#333333
Uzbekistan,USA,2,#333333
Uzbekistan,Nepal,4,#333333
Uzbekistan,Scotland,1,#333333
Uzbekistan,Peru,1,#333333
Uzbekistan,India,1,#333333
Venezuela,Colombia,1,#333333
Vietnam,France,7,#333333
Vietnam,Philippines,3,#333333
Vietnam,USA,1,#333333
Vietnam,Australia,1,#333333
Vietnam,Denmark,1,#333333
Vietnam,Thailand,1,#333333
Vietnam,Laos,1,#333333
Vietnam,Japan,2,#333333
Vietnam,Indonesia,1,#333333
Vietnam,Burundi,1,#333333
Wales,England,1,#333333
Wales,Malaysia,1,#333333
Wales,Ireland,1,#333333
Wales,Nepal,3,#333333
Wales,India,1,#333333
Wales,Italy,1,#333333
Wales,Bangladesh,1,#333333
Yemen,Mexico,1,#333333
Yemen,Austria,1,#333333
Yemen,India,1,#333333
Yemen,France,1,#333333
Zaire,India,1,#333333
Zaire,Kenya,1,#333333
Zaire,Tanzania,1,#333333
Zaire,Bangladesh,1,#333333
Zaire,Colombia,1,#333333
Zaire,Mexico,1,#333333
Zambia,Japan,1,#333333
Zambia,South Africa,2,#333333
Zambia,Kenya,1,#333333
Zambia,Netherlands,1,#333333
Zambia,Tanzania,1,#333333
Zambia,Indonesia,1,#333333
Zambia,Ghana,1,#333333
Zambia,Germany,1,#333333
Zambia,Australia,1,#333333
Zambia,Switzerland,1,#333333
Zambia,France,1,#333333
Zambia,Ethiopia,1,#333333
Zambia,Cameroon,1,#333333
Zambia,Denmark,2,#333333
Zimbabwe,Netherlands,4,#333333
Zimbabwe,Malawi,3,#333333
Zimbabwe,Australia,3,#333333
Zimbabwe,Kenya,3,#333333
Zimbabwe,Mexico,3,#333333
Zimbabwe,USA,4,#333333
Zimbabwe,Uruguay,1,#333333
Zimbabwe,France,1,#333333
Zimbabwe,South Africa,2,#333333
Zimbabwe,Switzerland,1,#333333
