who,overlap,years,color
USA,Sri Lanka,10,#333333
USA,Taiwan,1,#333333
USA,Brazil,4,#333333
USA,England,11,#333333
USA,Kenya,25,#333333
USA,China,10,#333333
USA,Syria,2,#333333
USA,Germany,8,#333333
USA,Chile,2,#333333
USA,Sweden,2,#333333
USA,Malawi,2,#333333
USA,Mexico,20,#333333
USA,Scotland,3,#333333
USA,Uganda,3,#333333
USA,Japan,5,#333333
USA,India,13,#333333
USA,Burkina Faso,1,#333333
USA,Ghana,3,#333333
USA,Singapore,1,#333333
USA,Malaysia,4,#333333
USA,Thailand,1,#333333
USA,Australia,5,#333333
USA,Bangladesh,1,#333333
USA,Indonesia,6,#333333
USA,South Korea,2,#333333
USA,Canada,7,#333333
USA,South Africa,4,#333333
USA,Netherlands,3,#333333
USA,Switzerland,7,#333333
USA,Laos,2,#333333
USA,Haiti,1,#333333
USA,New Zealand,2,#333333
USA,Ethiopia,5,#333333
USA,Mozambique,2,#333333
USA,Pakistan,2,#333333
USA,Peru,9,#333333
USA,France,2,#333333
USA,Senegal,1,#333333
USA,Russia,1,#333333
USA,Zambia,1,#333333
USA,Italy,5,#333333
USA,Denmark,1,#333333
USA,Zimbabwe,1,#333333
USA,Spain,3,#333333
USA,Austria,1,#333333
USA,Bolivia,1,#333333
USA,Nigeria,5,#333333
USA,Finland,1,#333333
USA,Cyprus,1,#333333
USA,Benin,3,#333333
USA,Uzbekistan,1,#333333
USA,Vietnam,1,#333333
Uganda,England,3,#333333
Uganda,Kenya,9,#333333
Uganda,Scotland,3,#333333
Uganda,USA,3,#333333
Uganda,Haiti,1,#333333
Uganda,Nigeria,3,#333333
Uganda,Tanzania,4,#333333
Uganda,Belgium,2,#333333
Uganda,Ethiopia,2,#333333
Uganda,Brazil,1,#333333
Uganda,Canada,1,#333333
Uganda,Peru,1,#333333
Uganda,South Africa,1,#333333
Uzbekistan,Ghana,1,#333333
Uzbekistan,USA,1,#333333
Uzbekistan,Italy,1,#333333
Vietnam,Netherlands,2,#333333
Vietnam,Philippines,4,#333333
Vietnam,China,2,#333333
Vietnam,India,2,#333333
Vietnam,France,2,#333333
Vietnam,Denmark,2,#333333
Vietnam,Sri Lanka,2,#333333
Vietnam,USA,1,#333333
Vietnam,Indonesia,1,#333333
Wales,Nepal,1,#333333
Wales,Australia,1,#333333
Wales,Sri Lanka,1,#333333
Zambia,Malawi,2,#333333
Zambia,Switzerland,1,#333333
Zambia,USA,1,#333333
Zambia,England,2,#333333
Zambia,Italy,1,#333333
Zambia,Egypt,1,#333333
Zimbabwe,Netherlands,3,#333333
Zimbabwe,USA,1,#333333
Zimbabwe,Kenya,3,#333333
Zimbabwe,Mexico,1,#333333
Zimbabwe,Malawi,1,#333333
Zimbabwe,Indonesia,1,#333333
Zimbabwe,Australia,1,#333333
Zimbabwe,Canada,1,#333333
Zimbabwe,Bangladesh,1,#333333
